GSR:1002,Ax:-3864,Ay:-2916,Az:19968,Gx:417,Gy:-546,Gz:13,HR:71,SPO2:66
GSR:1012,Ax:-3684,Ay:-2824,Az:19944,Gx:433,Gy:-521,Gz:16,HR:71,SPO2:66
GSR:1010,Ax:-3800,Ay:-2908,Az:19936,Gx:393,Gy:-430,Gz:66,HR:71,SPO2:66
GSR:1016,Ax:-3836,Ay:-2800,Az:20040,Gx:426,Gy:-343,Gz:54,HR:71,SPO2:66
GSR:996,Ax:-3884,Ay:-2888,Az:20032,Gx:434,Gy:-381,Gz:55,HR:71,SPO2:66
GSR:1024,Ax:-3880,Ay:-2920,Az:19948,Gx:443,Gy:-399,Gz:22,HR:71,SPO2:66
GSR:998,Ax:-3888,Ay:-2920,Az:19992,Gx:436,Gy:-447,Gz:25,HR:71,SPO2:66
GSR:1000,Ax:-3788,Ay:-2716,Az:20024,Gx:437,Gy:-489,Gz:-7,HR:71,SPO2:66
GSR:1002,Ax:-3696,Ay:-2868,Az:20068,Gx:426,Gy:-426,Gz:54,HR:71,SPO2:66
GSR:1020,Ax:-3892,Ay:-2912,Az:19972,Gx:412,Gy:-409,Gz:58,HR:71,SPO2:66
GSR:1007,Ax:-3800,Ay:-2912,Az:19984,Gx:426,Gy:-369,Gz:50,HR:71,SPO2:66
GSR:1002,Ax:-3980,Ay:-2952,Az:19984,Gx:434,Gy:-392,Gz:33,HR:71,SPO2:66
GSR:1001,Ax:-3824,Ay:-3004,Az:20020,Gx:438,Gy:-410,Gz:28,HR:59,SPO2:71
GSR:1031,Ax:-3844,Ay:-2736,Az:20056,Gx:403,Gy:-428,Gz:61,HR:59,SPO2:71
GSR:1016,Ax:-3876,Ay:-2920,Az:20048,Gx:408,Gy:-419,Gz:35,HR:59,SPO2:71
GSR:996,Ax:-3748,Ay:-2880,Az:19864,Gx:398,Gy:-341,Gz:73,HR:59,SPO2:71
GSR:1001,Ax:-3976,Ay:-2828,Az:20072,Gx:391,Gy:-354,Gz:59,HR:59,SPO2:71
GSR:1000,Ax:-3932,Ay:-2856,Az:19956,Gx:407,Gy:-446,Gz:40,HR:59,SPO2:71
GSR:1001,Ax:-4068,Ay:-2804,Az:19932,Gx:409,Gy:-523,Gz:-33,HR:59,SPO2:71
GSR:1007,Ax:-3756,Ay:-2904,Az:19920,Gx:444,Gy:-595,Gz:-27,HR:59,SPO2:71
GSR:1014,Ax:-3688,Ay:-2716,Az:20016,Gx:423,Gy:-452,Gz:27,HR:59,SPO2:71
GSR:1010,Ax:-3756,Ay:-3088,Az:20088,Gx:379,Gy:-344,Gz:61,HR:59,SPO2:71
GSR:1020,Ax:-3900,Ay:-3040,Az:20104,Gx:445,Gy:-301,Gz:101,HR:59,SPO2:71
GSR:1012,Ax:-3928,Ay:-2828,Az:19856,Gx:410,Gy:-294,Gz:66,HR:59,SPO2:71
GSR:1013,Ax:-3996,Ay:-2824,Az:19984,Gx:404,Gy:-406,Gz:47,HR:59,SPO2:71
GSR:1015,Ax:-3796,Ay:-2824,Az:19924,Gx:426,Gy:-468,Gz:54,HR:59,SPO2:71
GSR:1025,Ax:-3744,Ay:-2864,Az:19996,Gx:400,Gy:-392,Gz:82,HR:59,SPO2:71
GSR:1009,Ax:-3764,Ay:-2832,Az:20012,Gx:421,Gy:-305,Gz:93,HR:59,SPO2:71
GSR:1024,Ax:-3916,Ay:-2880,Az:20028,Gx:417,Gy:-365,Gz:63,HR:59,SPO2:71
GSR:1000,Ax:-3912,Ay:-2888,Az:20060,Gx:436,Gy:-419,Gz:39,HR:59,SPO2:71
GSR:1010,Ax:-3844,Ay:-2928,Az:19968,Gx:431,Gy:-430,Gz:31,HR:59,SPO2:71
GSR:1012,Ax:-3776,Ay:-2828,Az:19824,Gx:437,Gy:-447,Gz:46,HR:59,SPO2:71
GSR:1008,Ax:-3712,Ay:-2904,Az:20052,Gx:414,Gy:-346,Gz:62,HR:59,SPO2:71
GSR:1000,Ax:-3996,Ay:-2852,Az:19992,Gx:393,Gy:-325,Gz:91,HR:59,SPO2:71
GSR:1010,Ax:-3884,Ay:-2928,Az:19920,Gx:436,Gy:-353,Gz:71,HR:59,SPO2:71
GSR:1015,Ax:-3944,Ay:-2796,Az:19956,Gx:432,Gy:-405,Gz:42,HR:59,SPO2:71
GSR:1027,Ax:-3812,Ay:-2828,Az:20068,Gx:440,Gy:-483,Gz:39,HR:59,SPO2:71
GSR:1020,Ax:-3812,Ay:-2816,Az:20084,Gx:390,Gy:-443,Gz:64,HR:59,SPO2:71
GSR:1005,Ax:-3900,Ay:-2892,Az:20048,Gx:406,Gy:-373,Gz:59,HR:59,SPO2:71
GSR:1006,Ax:-3896,Ay:-2768,Az:19972,Gx:397,Gy:-359,Gz:86,HR:59,SPO2:71
GSR:1016,Ax:-3936,Ay:-2916,Az:19920,Gx:404,Gy:-406,Gz:46,HR:59,SPO2:71
GSR:1032,Ax:-3996,Ay:-2916,Az:20152,Gx:425,Gy:-504,Gz:76,HR:59,SPO2:71
GSR:1024,Ax:-3884,Ay:-2960,Az:20120,Gx:426,Gy:-499,Gz:19,HR:59,SPO2:71
GSR:1023,Ax:-3900,Ay:-2904,Az:20016,Gx:357,Gy:-327,Gz:78,HR:59,SPO2:71
GSR:1025,Ax:-3888,Ay:-2984,Az:19900,Gx:413,Gy:-441,Gz:61,HR:59,SPO2:71
GSR:1011,Ax:-3924,Ay:-2884,Az:19908,Gx:436,Gy:-458,Gz:40,HR:59,SPO2:71
GSR:1025,Ax:-3916,Ay:-2968,Az:19832,Gx:412,Gy:-477,Gz:-9,HR:59,SPO2:71
GSR:1022,Ax:-3824,Ay:-2876,Az:19952,Gx:438,Gy:-509,Gz:8,HR:59,SPO2:71
GSR:1024,Ax:-3836,Ay:-2924,Az:19848,Gx:443,Gy:-429,Gz:28,HR:59,SPO2:71
GSR:1008,Ax:-3836,Ay:-2936,Az:19944,Gx:411,Gy:-395,Gz:68,HR:59,SPO2:71
GSR:1019,Ax:-3932,Ay:-2896,Az:20052,Gx:423,Gy:-426,Gz:45,HR:59,SPO2:71
GSR:1030,Ax:-4108,Ay:-2860,Az:19992,Gx:401,Gy:-471,Gz:6,HR:59,SPO2:71
GSR:996,Ax:-3868,Ay:-2944,Az:19980,Gx:431,Gy:-493,Gz:32,HR:59,SPO2:71
GSR:1041,Ax:-3788,Ay:-2804,Az:20008,Gx:420,Gy:-397,Gz:60,HR:59,SPO2:71
GSR:999,Ax:-3864,Ay:-2912,Az:20120,Gx:406,Gy:-363,Gz:69,HR:59,SPO2:71
GSR:1042,Ax:-3992,Ay:-2864,Az:20008,Gx:405,Gy:-369,Gz:42,HR:59,SPO2:71
GSR:1016,Ax:-4052,Ay:-2980,Az:20016,Gx:427,Gy:-401,Gz:34,HR:59,SPO2:71
GSR:1015,Ax:-3892,Ay:-2776,Az:19864,Gx:420,Gy:-411,Gz:-5,HR:59,SPO2:71
GSR:1021,Ax:-3848,Ay:-2904,Az:20176,Gx:425,Gy:-462,Gz:17,HR:59,SPO2:71
GSR:1016,Ax:-3776,Ay:-2780,Az:19960,Gx:423,Gy:-416,Gz:36,HR:59,SPO2:71
GSR:992,Ax:-3972,Ay:-2968,Az:19908,Gx:412,Gy:-397,Gz:60,HR:59,SPO2:71
GSR:1019,Ax:-3980,Ay:-2960,Az:20088,Gx:404,Gy:-435,Gz:49,HR:59,SPO2:71
GSR:1028,Ax:-3944,Ay:-2896,Az:19944,Gx:414,Gy:-381,Gz:43,HR:59,SPO2:71
GSR:1017,Ax:-3868,Ay:-2924,Az:20000,Gx:452,Gy:-451,Gz:52,HR:59,SPO2:71
GSR:1003,Ax:-3964,Ay:-2836,Az:20100,Gx:399,Gy:-376,Gz:13,HR:59,SPO2:71
GSR:1021,Ax:-3948,Ay:-2984,Az:19996,Gx:424,Gy:-496,Gz:50,HR:59,SPO2:71
GSR:1012,Ax:-3940,Ay:-2760,Az:20008,Gx:451,Gy:-435,Gz:4,HR:59,SPO2:71
GSR:1012,Ax:-3932,Ay:-3032,Az:19840,Gx:412,Gy:-484,Gz:-17,HR:59,SPO2:71
GSR:1016,Ax:-3884,Ay:-2816,Az:20044,Gx:443,Gy:-325,Gz:33,HR:59,SPO2:71
GSR:1019,Ax:-3876,Ay:-2932,Az:19972,Gx:445,Gy:-381,Gz:28,HR:59,SPO2:71
GSR:1015,Ax:-3936,Ay:-2768,Az:19956,Gx:425,Gy:-441,Gz:44,HR:59,SPO2:71
GSR:1006,Ax:-3928,Ay:-2928,Az:19984,Gx:386,Gy:-465,Gz:9,HR:59,SPO2:71
GSR:1003,Ax:-3908,Ay:-2848,Az:19964,Gx:422,Gy:-512,Gz:-1,HR:59,SPO2:71
GSR:1024,Ax:-3868,Ay:-2944,Az:19888,Gx:409,Gy:-473,Gz:29,HR:59,SPO2:71
GSR:1025,Ax:-3808,Ay:-2860,Az:19928,Gx:405,Gy:-412,Gz:39,HR:59,SPO2:71
GSR:1025,Ax:-3988,Ay:-2960,Az:20080,Gx:406,Gy:-437,Gz:35,HR:59,SPO2:71
GSR:1016,Ax:-3968,Ay:-2936,Az:20008,Gx:397,Gy:-505,Gz:20,HR:59,SPO2:71
GSR:1024,Ax:-3876,Ay:-2920,Az:19976,Gx:367,Gy:-524,Gz:-15,HR:59,SPO2:71
GSR:1014,Ax:-3908,Ay:-2860,Az:19908,Gx:390,Gy:-590,Gz:-15,HR:59,SPO2:71
GSR:1017,Ax:-3836,Ay:-2996,Az:19912,Gx:409,Gy:-560,Gz:-23,HR:59,SPO2:71
GSR:1009,Ax:-3784,Ay:-2888,Az:20048,Gx:442,Gy:-513,Gz:28,HR:59,SPO2:71
GSR:1013,Ax:-3752,Ay:-2824,Az:20012,Gx:384,Gy:-450,Gz:24,HR:59,SPO2:71
GSR:1013,Ax:-3760,Ay:-2908,Az:19952,Gx:394,Gy:-469,Gz:44,HR:59,SPO2:71
GSR:1004,Ax:-3932,Ay:-2940,Az:20132,Gx:412,Gy:-469,Gz:20,HR:59,SPO2:71
GSR:1024,Ax:-3940,Ay:-2824,Az:19900,Gx:428,Gy:-520,Gz:46,HR:59,SPO2:71
GSR:1034,Ax:-3776,Ay:-2856,Az:19936,Gx:398,Gy:-464,Gz:32,HR:59,SPO2:71
GSR:1002,Ax:-3912,Ay:-2908,Az:20088,Gx:363,Gy:-413,Gz:41,HR:59,SPO2:71
GSR:1012,Ax:-3896,Ay:-3020,Az:19948,Gx:397,Gy:-362,Gz:51,HR:59,SPO2:71
GSR:1017,Ax:-3944,Ay:-2900,Az:19876,Gx:400,Gy:-416,Gz:49,HR:59,SPO2:71
GSR:1025,Ax:-3908,Ay:-2904,Az:20000,Gx:421,Gy:-436,Gz:22,HR:59,SPO2:71
GSR:1014,Ax:-3848,Ay:-2888,Az:19840,Gx:455,Gy:-441,Gz:15,HR:59,SPO2:71
GSR:1013,Ax:-3860,Ay:-2900,Az:20096,Gx:425,Gy:-455,Gz:-4,HR:59,SPO2:71
GSR:1021,Ax:-3868,Ay:-2948,Az:19836,Gx:412,Gy:-448,Gz:-4,HR:59,SPO2:71
GSR:1020,Ax:-3976,Ay:-2788,Az:20060,Gx:409,Gy:-431,Gz:15,HR:59,SPO2:71
GSR:1010,Ax:-3936,Ay:-2828,Az:19944,Gx:451,Gy:-506,Gz:3,HR:59,SPO2:71
GSR:1009,Ax:-3956,Ay:-2820,Az:20040,Gx:380,Gy:-541,Gz:-5,HR:59,SPO2:71
GSR:1029,Ax:-3824,Ay:-2912,Az:19956,Gx:380,Gy:-463,Gz:-21,HR:59,SPO2:71
GSR:1024,Ax:-3896,Ay:-2932,Az:19908,Gx:412,Gy:-530,Gz:-31,HR:59,SPO2:71
GSR:1008,Ax:-3812,Ay:-2824,Az:20020,Gx:406,Gy:-430,Gz:52,HR:59,SPO2:71
GSR:1014,Ax:-3852,Ay:-3044,Az:19940,Gx:429,Gy:-390,Gz:32,HR:59,SPO2:71
GSR:1024,Ax:-3884,Ay:-2912,Az:19972,Gx:432,Gy:-412,Gz:-11,HR:59,SPO2:71
GSR:1022,Ax:-3840,Ay:-2908,Az:19964,Gx:430,Gy:-508,Gz:0,HR:59,SPO2:71
GSR:1012,Ax:-3808,Ay:-2900,Az:19916,Gx:397,Gy:-505,Gz:-6,HR:59,SPO2:71
GSR:1010,Ax:-3740,Ay:-2916,Az:19884,Gx:399,Gy:-437,Gz:35,HR:59,SPO2:71
GSR:1024,Ax:-3884,Ay:-2944,Az:20072,Gx:425,Gy:-389,Gz:56,HR:59,SPO2:71
GSR:1009,Ax:-3836,Ay:-2972,Az:19964,Gx:437,Gy:-413,Gz:68,HR:59,SPO2:71
GSR:1010,Ax:-4016,Ay:-2760,Az:19944,Gx:401,Gy:-435,Gz:43,HR:59,SPO2:71
GSR:1031,Ax:-3796,Ay:-2840,Az:19832,Gx:436,Gy:-467,Gz:41,HR:59,SPO2:71
GSR:1011,Ax:-3892,Ay:-2932,Az:19964,Gx:429,Gy:-459,Gz:54,HR:59,SPO2:71
GSR:1028,Ax:-3888,Ay:-2932,Az:20012,Gx:418,Gy:-459,Gz:24,HR:59,SPO2:71
GSR:1010,Ax:-3952,Ay:-2856,Az:19844,Gx:431,Gy:-408,Gz:54,HR:59,SPO2:71
GSR:1010,Ax:-3860,Ay:-2936,Az:19952,Gx:448,Gy:-360,Gz:50,HR:59,SPO2:71
GSR:1021,Ax:-3868,Ay:-2904,Az:20060,Gx:467,Gy:-344,Gz:49,HR:59,SPO2:71
GSR:1010,Ax:-3904,Ay:-2936,Az:19940,Gx:445,Gy:-298,Gz:115,HR:59,SPO2:71
GSR:1012,Ax:-3812,Ay:-2808,Az:19864,Gx:457,Gy:-251,Gz:133,HR:59,SPO2:71
GSR:1012,Ax:-3924,Ay:-2728,Az:19940,Gx:437,Gy:-206,Gz:151,HR:59,SPO2:71
GSR:1028,Ax:-3884,Ay:-2836,Az:19888,Gx:445,Gy:-234,Gz:144,HR:59,SPO2:71
GSR:1025,Ax:-4028,Ay:-2832,Az:20028,Gx:412,Gy:-280,Gz:99,HR:59,SPO2:71
GSR:1015,Ax:-4028,Ay:-2896,Az:20124,Gx:429,Gy:-411,Gz:41,HR:59,SPO2:71
GSR:1024,Ax:-3852,Ay:-2820,Az:19920,Gx:431,Gy:-425,Gz:-27,HR:59,SPO2:71
GSR:1020,Ax:-3884,Ay:-2888,Az:19948,Gx:435,Gy:-479,Gz:-30,HR:59,SPO2:71
GSR:1024,Ax:-3952,Ay:-2964,Az:20080,Gx:434,Gy:-406,Gz:-52,HR:59,SPO2:71
GSR:1022,Ax:-4148,Ay:-2964,Az:19980,Gx:425,Gy:-450,Gz:-15,HR:59,SPO2:71
GSR:1016,Ax:-3932,Ay:-2824,Az:19920,Gx:465,Gy:-541,Gz:-3,HR:59,SPO2:71
GSR:1025,Ax:-4156,Ay:-2656,Az:19968,Gx:372,Gy:-640,Gz:-96,HR:59,SPO2:71
GSR:1010,Ax:-3824,Ay:-2916,Az:19876,Gx:395,Gy:-650,Gz:-57,HR:59,SPO2:71
GSR:1009,Ax:-3700,Ay:-2896,Az:19832,Gx:390,Gy:-590,Gz:10,HR:59,SPO2:71
GSR:1027,Ax:-3476,Ay:-2852,Az:19988,Gx:382,Gy:-504,Gz:64,HR:59,SPO2:71
GSR:1014,Ax:-3556,Ay:-2984,Az:20020,Gx:403,Gy:-344,Gz:151,HR:59,SPO2:71
GSR:1031,Ax:-3860,Ay:-2880,Az:19984,Gx:355,Gy:-217,Gz:150,HR:59,SPO2:71
GSR:1018,Ax:-3900,Ay:-2964,Az:19820,Gx:394,Gy:-327,Gz:165,HR:59,SPO2:71
GSR:1023,Ax:-3968,Ay:-2832,Az:19944,Gx:411,Gy:-352,Gz:118,HR:59,SPO2:71
GSR:1015,Ax:-3988,Ay:-2968,Az:19884,Gx:419,Gy:-331,Gz:85,HR:59,SPO2:71
GSR:1006,Ax:-3724,Ay:-2908,Az:20196,Gx:449,Gy:-382,Gz:58,HR:59,SPO2:71
GSR:1020,Ax:-3744,Ay:-2888,Az:20120,Gx:458,Gy:-289,Gz:33,HR:59,SPO2:71
GSR:1032,Ax:-3896,Ay:-2788,Az:19984,Gx:454,Gy:-269,Gz:23,HR:59,SPO2:71
GSR:1022,Ax:-3936,Ay:-2928,Az:19892,Gx:481,Gy:-295,Gz:44,HR:59,SPO2:71
GSR:1009,Ax:-3968,Ay:-2868,Az:20056,Gx:433,Gy:-286,Gz:58,HR:59,SPO2:71
GSR:990,Ax:-4060,Ay:-2804,Az:19944,Gx:411,Gy:-342,Gz:14,HR:59,SPO2:71
GSR:1007,Ax:-4008,Ay:-2920,Az:20028,Gx:435,Gy:-368,Gz:74,HR:59,SPO2:71
GSR:1023,Ax:-3904,Ay:-2912,Az:19924,Gx:412,Gy:-369,Gz:82,HR:59,SPO2:71
GSR:997,Ax:-4008,Ay:-2876,Az:19992,Gx:427,Gy:-358,Gz:93,HR:59,SPO2:71
GSR:1014,Ax:-3980,Ay:-2860,Az:20100,Gx:383,Gy:-370,Gz:63,HR:59,SPO2:71
GSR:1017,Ax:-4040,Ay:-2904,Az:19888,Gx:405,Gy:-425,Gz:26,HR:59,SPO2:71
GSR:1019,Ax:-3884,Ay:-2844,Az:19804,Gx:412,Gy:-438,Gz:-2,HR:59,SPO2:71
GSR:1007,Ax:-3860,Ay:-2876,Az:19884,Gx:442,Gy:-391,Gz:44,HR:59,SPO2:71
GSR:1005,Ax:-3828,Ay:-2880,Az:19892,Gx:447,Gy:-384,Gz:42,HR:59,SPO2:71
GSR:1002,Ax:-4044,Ay:-2848,Az:20048,Gx:423,Gy:-411,Gz:28,HR:59,SPO2:71
GSR:1020,Ax:-3992,Ay:-2912,Az:19956,Gx:450,Gy:-500,Gz:0,HR:59,SPO2:71
GSR:1010,Ax:-4004,Ay:-2812,Az:19904,Gx:414,Gy:-558,Gz:-39,HR:59,SPO2:71
GSR:1009,Ax:-4380,Ay:-2580,Az:20060,Gx:373,Gy:-708,Gz:-101,HR:59,SPO2:71
GSR:1023,Ax:-4100,Ay:-2928,Az:19800,Gx:412,Gy:-764,Gz:-156,HR:59,SPO2:71
GSR:1005,Ax:-3652,Ay:-2952,Az:20100,Gx:440,Gy:-694,Gz:-58,HR:59,SPO2:71
GSR:1006,Ax:-3516,Ay:-2928,Az:20200,Gx:431,Gy:-580,Gz:-11,HR:59,SPO2:71
GSR:1011,Ax:-3768,Ay:-2780,Az:20016,Gx:371,Gy:-333,Gz:62,HR:59,SPO2:71
GSR:1008,Ax:-4092,Ay:-2864,Az:19924,Gx:347,Gy:-343,Gz:49,HR:59,SPO2:71
GSR:1012,Ax:-4000,Ay:-2800,Az:19724,Gx:412,Gy:-566,Gz:29,HR:59,SPO2:71
GSR:1028,Ax:-3832,Ay:-2796,Az:20044,Gx:400,Gy:-494,Gz:71,HR:59,SPO2:71
GSR:1018,Ax:-3892,Ay:-2812,Az:19964,Gx:378,Gy:-444,Gz:81,HR:59,SPO2:71
GSR:1034,Ax:-3912,Ay:-2868,Az:19980,Gx:394,Gy:-470,Gz:69,HR:59,SPO2:71
GSR:1018,Ax:-3908,Ay:-2912,Az:20088,Gx:369,Gy:-456,Gz:76,HR:59,SPO2:71
GSR:1028,Ax:-4024,Ay:-2904,Az:19952,Gx:384,Gy:-510,Gz:0,HR:59,SPO2:71
GSR:1002,Ax:-3816,Ay:-2904,Az:19936,Gx:441,Gy:-604,Gz:-6,HR:50,SPO2:65
GSR:1009,Ax:-3720,Ay:-2888,Az:20076,Gx:404,Gy:-491,Gz:45,HR:50,SPO2:65
GSR:1012,Ax:-3928,Ay:-2832,Az:20076,Gx:369,Gy:-449,Gz:34,HR:50,SPO2:65
GSR:1020,Ax:-3892,Ay:-2888,Az:19936,Gx:404,Gy:-463,Gz:4,HR:50,SPO2:65
GSR:1018,Ax:-3960,Ay:-2968,Az:19864,Gx:436,Gy:-435,Gz:5,HR:50,SPO2:65
GSR:1024,Ax:-3892,Ay:-2940,Az:20084,Gx:450,Gy:-430,Gz:-13,HR:50,SPO2:65
GSR:1018,Ax:-3852,Ay:-2720,Az:20092,Gx:408,Gy:-396,Gz:60,HR:50,SPO2:65
GSR:1018,Ax:-3992,Ay:-2884,Az:19936,Gx:367,Gy:-404,Gz:68,HR:50,SPO2:65
GSR:1019,Ax:-3884,Ay:-2892,Az:19904,Gx:389,Gy:-438,Gz:32,HR:50,SPO2:65
GSR:1010,Ax:-3900,Ay:-2900,Az:20068,Gx:431,Gy:-476,Gz:44,HR:50,SPO2:65
GSR:1020,Ax:-3856,Ay:-2844,Az:20052,Gx:410,Gy:-455,Gz:38,HR:50,SPO2:65
GSR:1009,Ax:-3956,Ay:-2760,Az:19968,Gx:404,Gy:-477,Gz:55,HR:50,SPO2:65
GSR:1010,Ax:-3964,Ay:-2952,Az:19952,Gx:415,Gy:-515,Gz:29,HR:50,SPO2:65
GSR:1004,Ax:-3788,Ay:-2936,Az:20140,Gx:412,Gy:-511,Gz:6,HR:50,SPO2:65
GSR:1017,Ax:-3820,Ay:-2852,Az:20048,Gx:416,Gy:-474,Gz:8,HR:50,SPO2:65
GSR:1025,Ax:-3924,Ay:-2868,Az:19960,Gx:408,Gy:-491,Gz:-2,HR:50,SPO2:65
GSR:1019,Ax:-3936,Ay:-2872,Az:19864,Gx:424,Gy:-487,Gz:31,HR:50,SPO2:65
GSR:1022,Ax:-3748,Ay:-2844,Az:19900,Gx:422,Gy:-478,Gz:29,HR:50,SPO2:65
