Time,GRS,Ax,Ay,Az,Gx,Gy,Gz,HR,SPO2
23.80,1012,-3696,-2940,19808,370,-665,-78,66,73
23.82,1007,-3408,-2924,20028,467,-780,-46,66,73
23.84,1023,-3432,-2892,20128,349,-459,7,66,73
23.86,995,-3748,-2980,20024,376,-456,20,66,73
23.88,1004,-3628,-2932,19840,444,-494,-1,66,73
23.90,1017,-3644,-2912,20004,417,-508,-38,66,73
23.92,1027,-3744,-2900,20024,406,-605,-41,66,73
23.94,1017,-3420,-2880,19916,419,-524,-40,66,73
23.96,1036,-3496,-3072,19996,420,-437,21,66,73
23.98,1021,-3472,-2888,20056,469,-264,130,66,73
24.00,1016,-3644,-2940,19852,442,-162,117,66,73
24.02,1015,-3692,-2824,20116,446,-253,162,66,73
24.04,1003,-3712,-2960,20128,379,-362,112,66,73
24.06,1005,-3752,-2960,19900,381,-456,22,66,73
24.08,1024,-3680,-2876,20124,413,-531,6,66,73
24.10,1016,-3588,-3036,20052,428,-488,-9,66,73
24.12,1025,-3612,-2960,19984,434,-437,35,66,73
24.14,1024,-3676,-2824,19984,427,-423,91,66,73
24.16,1032,-3640,-2864,20000,377,-446,95,66,73
24.18,1018,-3672,-2868,20000,346,-508,73,66,73
24.20,1010,-3708,-2944,19876,388,-538,-11,66,73
24.22,1029,-3684,-3100,20044,423,-598,-49,66,73
24.24,1022,-3516,-3096,20032,471,-540,-44,66,73
24.26,1022,-3544,-2888,20080,416,-463,-8,66,73
24.28,1016,-3512,-2812,20060,413,-365,48,66,73
24.30,1013,-3516,-2892,19940,358,-415,85,66,73
24.32,1024,-3708,-2996,19908,381,-466,34,66,73
24.34,1015,-3708,-2924,19812,385,-517,32,66,73
24.36,1025,-3672,-3000,19812,423,-474,22,66,73
24.38,1020,-3512,-2964,20228,412,-433,50,66,73
24.40,1028,-3600,-2904,19980,361,-388,108,66,73
24.42,1023,-3628,-2880,20144,341,-394,100,66,73
24.44,1027,-3592,-3008,20132,363,-469,75,66,73
24.46,1012,-3528,-2916,19968,375,-401,37,66,73
24.48,1010,-3596,-3180,20100,459,-547,-26,66,73
24.50,1023,-3600,-2896,19980,422,-504,-62,66,73
24.52,1027,-3596,-2992,20016,432,-477,-11,66,73
24.54,1015,-3692,-2964,20016,401,-436,-8,66,73
24.56,1016,-3580,-2972,20076,425,-463,-1,66,73
24.58,1012,-3600,-2828,20060,424,-468,18,66,73
24.60,1025,-3576,-2968,20028,392,-515,-16,66,73
24.62,1022,-3508,-2908,19992,425,-539,-8,66,73
24.64,1006,-3544,-2952,19908,390,-460,5,66,73
24.66,1016,-3568,-2936,20108,369,-392,16,66,73
24.68,1012,-3624,-3144,20052,433,-485,27,66,73
24.70,1017,-3708,-2844,20020,395,-440,20,66,73
24.72,1025,-3584,-2988,19968,372,-482,24,66,73
24.74,1011,-3520,-2876,19964,441,-481,-5,66,73
24.76,1029,-3484,-2948,20040,412,-425,45,66,73
24.78,1009,-3560,-2968,20020,453,-326,61,66,73
24.80,1032,-3640,-3080,19964,404,-336,45,66,73
24.82,1017,-3640,-2896,20048,476,-384,64,66,73
24.84,1016,-3464,-2884,19828,441,-375,78,66,73
24.86,1012,-3500,-2980,20136,400,-256,136,66,73
24.88,1021,-3660,-2996,20068,356,-314,110,66,73
24.90,1016,-3516,-3004,19956,397,-292,56,66,73
24.92,1020,-3736,-2976,20032,437,-350,-9,66,73
24.94,1014,-3784,-3060,20036,466,-429,-55,66,73
24.96,1031,-3704,-2988,20032,463,-447,-68,66,73
24.98,1018,-3552,-2960,19920,440,-468,-47,66,73
25.00,1029,-3532,-2932,19956,484,-426,18,66,73
25.02,1025,-3612,-2916,20064,431,-328,71,66,73
25.04,1020,-3764,-2948,19872,442,-319,112,66,73
25.06,1026,-3848,-2936,20048,396,-402,80,66,73
25.08,1016,-3692,-2936,19972,396,-513,87,66,73
25.10,1018,-3444,-2964,20004,398,-506,41,66,73
25.12,1011,-3532,-3044,19828,443,-390,74,66,73
25.14,1016,-3660,-2956,19976,418,-368,24,66,73
25.16,1026,-3660,-2992,19984,431,-451,14,66,73
25.18,1026,-3604,-3012,20256,472,-442,1,66,73
25.20,1028,-3484,-3032,19808,501,-470,-51,66,73
25.22,1017,-3400,-2960,20008,472,-266,43,66,74
25.24,1015,-3564,-2940,20092,452,-212,91,66,74
25.26,1022,-3636,-2876,20116,457,-231,103,66,74
25.28,1010,-3724,-2940,20116,407,-200,104,66,74
25.30,1019,-3844,-3024,19940,413,-306,139,66,74
25.32,1020,-3788,-2896,20136,430,-395,87,66,74
25.34,1016,-3560,-3084,20048,414,-269,118,66,74
25.36,1029,-3788,-2980,20064,435,-210,94,66,74
25.38,1016,-3648,-2920,19904,475,-269,55,66,74
25.40,1029,-3796,-2892,20040,472,-262,18,66,74
25.42,1025,-3700,-2832,19904,472,-272,47,66,74
25.44,1019,-3604,-2884,20044,494,-214,71,66,74
25.46,1024,-3684,-2952,20024,443,-202,92,66,74
25.48,1012,-3760,-3024,20156,453,-243,67,66,74
25.50,1011,-3780,-2920,20052,432,-300,23,66,74
25.52,1024,-4044,-2768,19964,436,-435,-43,66,74
25.54,1021,-3780,-2872,19948,497,-518,-89,66,74
25.56,1016,-3612,-2904,20104,468,-465,-79,66,74
25.58,1028,-3624,-2884,19980,478,-511,-45,66,74
25.60,1022,-3712,-2892,19944,409,-415,25,66,74
25.62,1024,-3880,-2840,20044,414,-477,28,66,74
25.64,1023,-3816,-2860,19884,399,-537,-5,66,74
25.66,1013,-3708,-2916,20000,393,-492,56,66,74
25.68,1014,-3668,-2828,20196,409,-513,24,66,74
25.70,1009,-3744,-2964,20132,435,-491,44,66,74
25.72,1019,-3896,-2928,20160,379,-407,48,66,74
25.74,1017,-3816,-2952,19944,379,-493,14,66,74
25.76,1026,-3780,-2984,20056,440,-471,26,66,74
25.78,1024,-3652,-3032,19916,419,-441,3,66,74
25.80,1019,-3972,-2812,19948,395,-605,-36,66,74
25.82,1021,-3692,-2984,19788,382,-681,-49,66,74
25.84,1017,-3528,-2860,19796,443,-567,-64,66,74
25.86,1014,-3388,-2996,19956,435,-463,-15,66,74
25.88,1028,-3544,-2860,20132,439,-320,49,66,74
25.90,1031,-3864,-2956,20240,431,-338,20,66,74
25.92,1020,-3752,-2836,20016,446,-402,33,66,74
25.94,1030,-3688,-2896,20044,429,-455,-2,66,74
25.96,1026,-3704,-2860,19948,445,-459,25,66,74
25.98,1006,-3704,-3048,20068,408,-430,-16,66,74
26.00,1015,-3764,-2900,19884,418,-473,-28,66,74
26.02,1022,-3776,-2792,19908,445,-534,-13,66,74
26.04,1016,-3752,-2904,20040,405,-527,-9,66,74
26.06,1026,-3632,-2932,19980,398,-557,-21,66,74
26.08,1017,-3676,-2948,20048,387,-551,-23,66,74
26.10,1014,-3624,-3024,19924,395,-451,-20,66,74
26.12,1006,-3708,-3184,19788,450,-438,10,66,74
26.14,1020,-3588,-2896,19980,425,-399,62,66,74
26.16,1026,-3588,-2976,20124,413,-335,124,66,74
26.18,1020,-3616,-2896,19984,391,-329,85,66,74
26.20,1020,-3752,-2920,19948,392,-419,88,66,74
26.22,1012,-3772,-2900,19944,397,-455,10,66,74
26.24,1025,-3788,-2988,20028,413,-521,-44,66,74
26.26,1024,-3736,-2920,19948,406,-547,-55,66,74
26.28,1024,-3724,-2856,20080,416,-541,-36,66,74
26.30,1009,-3564,-2980,19924,366,-468,-19,66,74
26.32,1034,-3772,-3036,20004,428,-521,19,66,74
26.34,1014,-3648,-2892,19896,411,-442,9,66,74
26.36,1025,-3560,-2972,20096,427,-396,86,66,74
26.38,1026,-3628,-2864,19876,401,-320,78,66,74
26.40,1010,-3736,-2916,20024,393,-355,38,66,74
26.42,1015,-3676,-2984,20052,415,-429,22,66,74
26.44,1025,-3752,-2964,20028,411,-466,33,66,74
26.46,1018,-3692,-2912,20056,445,-451,-5,66,74
26.48,1021,-3660,-2956,20032,389,-486,20,66,74
26.50,1011,-3724,-2924,20248,415,-519,-21,66,74
26.52,1011,-3564,-2944,19880,406,-384,-10,66,74
26.54,1027,-3660,-2952,19972,424,-441,16,66,74
26.56,1025,-3696,-2972,20068,451,-500,4,66,74
26.58,1013,-3624,-3096,19956,428,-501,-33,66,74
26.60,1025,-3624,-2880,20024,444,-477,-4,66,74
26.62,1018,-3684,-2864,19960,437,-429,31,66,74
26.64,1013,-3668,-3044,20020,443,-400,37,66,74
26.66,1024,-3540,-3104,19820,393,-333,76,66,74
26.68,1024,-3892,-2920,20048,397,-337,61,66,74
26.70,1011,-3836,-2976,19972,425,-424,48,66,74
26.72,1030,-3772,-2888,20108,440,-464,4,66,74
26.74,1015,-3672,-2920,19908,421,-469,49,66,74
26.76,1016,-3596,-2864,20028,402,-417,64,66,74
26.78,1011,-3768,-2900,20076,396,-414,65,66,74
26.80,1021,-3808,-2972,20056,445,-481,24,66,74
26.82,1028,-3692,-2912,20024,406,-493,-12,66,74
26.84,1014,-3696,-2992,20020,427,-555,-21,66,74
26.86,1020,-3668,-2932,19996,418,-536,17,66,74
26.88,1014,-3568,-2940,19984,388,-440,21,66,74
26.90,1028,-3692,-2968,19980,401,-383,46,66,74
26.92,1013,-3752,-2956,19816,425,-398,33,66,74
26.94,1025,-3688,-2864,20080,439,-431,22,66,74
26.96,1014,-3684,-3004,19912,422,-412,41,66,74
26.98,1031,-3656,-2940,19992,408,-386,79,66,74
27.00,1026,-3592,-3008,20100,407,-438,1,66,74
27.02,1009,-3764,-2924,20108,419,-374,-34,66,74
27.04,1021,-3696,-3052,19956,399,-482,-19,66,74
27.06,1010,-3568,-2908,20032,446,-487,-4,66,74
27.08,1013,-3736,-2956,20172,411,-510,-26,66,74
27.10,1022,-3724,-2880,19984,424,-570,13,66,74
27.12,1021,-3676,-2912,19888,356,-545,22,66,74
27.14,1029,-3772,-2880,20004,441,-698,-3,66,74
27.16,1026,-3448,-3072,20052,397,-631,-26,66,74
27.18,1026,-3608,-3000,19952,338,-436,68,66,74
27.20,1016,-3604,-2840,19928,345,-418,116,66,74
27.22,1028,-3484,-3016,19968,407,-377,93,66,74
27.24,1026,-3628,-3076,19888,375,-362,57,66,74
27.26,1013,-3760,-3168,19964,415,-397,75,66,74
27.28,1022,-3828,-3044,19924,442,-444,9,66,74
27.30,1026,-3736,-2920,19908,445,-482,-19,66,74
27.32,1028,-3616,-2856,20148,445,-483,13,66,74
27.34,1020,-3596,-2952,19944,421,-418,49,66,74
27.36,1017,-3692,-2928,20096,416,-407,7,66,74
27.38,1017,-3840,-3068,19960,431,-396,23,66,74
27.40,1024,-3756,-2920,19760,432,-465,30,66,74
27.42,1018,-3628,-2924,19984,469,-524,34,66,74
27.44,1018,-3500,-2948,20140,416,-442,47,66,74
27.46,1024,-3636,-2932,20164,387,-405,112,66,74
27.48,1013,-3652,-2988,19860,388,-430,56,66,74
27.50,1018,-3736,-2984,19892,415,-431,57,66,74
27.52,1015,-3680,-3108,20008,442,-446,62,66,74
27.54,1024,-3652,-3008,20056,417,-430,83,66,74
27.56,1020,-3608,-2940,20108,384,-417,126,66,74
27.58,1026,-3628,-2880,20064,411,-376,113,66,74
27.60,1010,-3568,-3012,20052,388,-446,67,66,74
27.62,1013,-3692,-2972,20032,418,-421,65,66,74
27.64,1025,-3768,-2992,20180,399,-486,-6,66,74
27.66,1024,-3772,-2876,19840,437,-559,-17,66,74
27.68,1020,-3708,-2916,19836,410,-606,-39,66,74
27.70,1016,-3608,-2944,20052,411,-584,-12,66,74
27.72,1026,-3508,-2912,20024,402,-563,-3,66,74
27.74,1006,-3592,-2976,20144,404,-478,5,66,74
27.76,1038,-3684,-2976,19872,429,-459,10,66,74
27.78,1034,-3648,-2956,20000,415,-404,26,66,74
27.80,1027,-3716,-2940,20004,396,-377,40,66,74
27.82,1019,-3688,-2960,20056,376,-444,54,66,74
27.84,1021,-3712,-2904,19992,401,-462,31,66,74
27.86,1034,-3656,-2900,20016,396,-507,8,66,74
27.88,1006,-3536,-3032,19820,425,-496,-35,66,74
27.90,1026,-3608,-3056,19928,434,-485,7,66,74
27.92,1012,-3512,-2928,20024,424,-448,18,66,74
27.94,1013,-3704,-3004,19952,390,-449,64,66,74
27.96,1024,-3572,-2948,19928,441,-480,38,66,74
27.98,1016,-3564,-2936,19908,429,-449,59,66,74
28.00,1020,-3612,-2988,20060,439,-418,41,66,74
28.02,1028,-3548,-2936,20044,451,-405,40,66,74
28.04,1029,-3704,-3056,19980,441,-327,17,66,74
28.06,1026,-3648,-2920,19924,435,-369,-17,66,74
28.08,1020,-3744,-3008,20012,446,-424,-47,66,74
28.10,1015,-3564,-3000,19924,466,-469,-38,66,74
28.12,1020,-3604,-2836,19956,417,-459,-31,66,74
28.14,1030,-3568,-2944,20092,435,-432,13,66,74
28.16,1034,-3712,-2960,19984,411,-458,10,66,74
28.18,1028,-3600,-2912,20016,414,-491,24,66,74
28.20,1008,-3540,-3016,19948,430,-440,45,66,74
28.22,1022,-3556,-2904,19948,411,-387,69,79,73
28.24,1028,-3576,-2860,20100,395,-356,88,79,73
28.26,1010,-3696,-2980,20024,390,-330,97,79,73
28.28,1025,-3760,-2932,19976,401,-404,112,79,73
28.30,1018,-3788,-2936,20000,411,-490,32,79,73
28.32,1019,-3712,-3036,20088,391,-558,-36,79,73
28.34,1022,-3596,-2932,20064,480,-556,-50,79,73
28.36,1012,-3552,-2916,20000,444,-424,42,79,73
28.38,1025,-3552,-2860,20132,431,-281,112,79,73
28.40,1012,-3596,-3048,20052,367,-277,168,79,73
28.42,1031,-3768,-3104,20128,407,-298,108,79,73
28.44,1031,-3816,-2920,19976,440,-399,75,79,73
28.46,1030,-3732,-2836,20088,415,-487,-5,79,73
28.48,1020,-3616,-2948,20020,419,-528,-7,79,73
28.50,1017,-3600,-2984,20088,404,-459,1,79,73
28.52,1025,-3704,-2968,20036,406,-459,16,79,73
28.54,1013,-3616,-2912,20100,438,-507,-24,79,73
28.56,1009,-3668,-2892,20072,417,-473,26,79,73
28.58,1008,-3672,-2932,19944,393,-486,3,79,73
28.60,1028,-3632,-2976,20020,415,-505,3,79,73
28.62,1017,-3540,-3028,19972,399,-474,-17,79,73
28.64,1012,-3520,-3032,19960,430,-451,7,79,73
28.66,1024,-3656,-2920,20012,432,-469,8,79,73
28.68,1020,-3564,-2840,19920,442,-492,17,79,73
28.70,1026,-3644,-2928,19976,397,-553,-37,79,73
28.72,1017,-3720,-2992,20028,405,-520,-39,79,73
28.74,1013,-3656,-2988,19860,400,-503,-7,79,73
28.76,1024,-3568,-2996,19988,390,-444,11,79,73
28.78,1018,-3652,-2956,20008,392,-443,34,79,73
28.80,1026,-3608,-2976,20080,389,-436,80,79,73
28.82,1010,-3720,-3008,19996,390,-383,82,79,73
28.84,1030,-3692,-2964,20084,374,-445,42,79,73
28.86,1021,-3620,-2908,20168,447,-477,-10,79,73
28.88,1023,-3808,-3068,19916,345,-561,-25,79,73
28.90,1020,-3660,-3160,20036,508,-615,-55,79,73
28.92,1016,-3600,-2964,20060,442,-482,-64,79,73
28.94,1022,-3536,-2876,19944,458,-355,57,79,73
28.96,1038,-3580,-2864,19972,393,-299,112,79,73
28.98,1029,-3436,-3008,20204,362,-331,109,79,73
29.00,1010,-3716,-3068,19988,366,-330,84,79,73
29.02,1023,-3712,-2992,19844,438,-336,25,79,73
29.04,1015,-3720,-3052,20000,462,-434,-20,79,73
29.06,1030,-3668,-2944,20004,449,-465,-21,79,73
29.08,1021,-3516,-3036,20028,457,-501,37,79,73
29.10,1028,-3444,-2828,20076,460,-369,113,79,73
29.12,1017,-3564,-3016,20164,414,-317,84,79,73
29.14,1014,-3656,-3004,19928,418,-298,128,79,73
29.16,1021,-3808,-3036,19992,432,-325,123,79,73
29.18,1015,-3788,-2888,19896,468,-405,112,79,73
29.20,1013,-3700,-2936,20008,427,-361,115,79,73
29.22,1010,-3644,-3084,19864,369,-387,132,79,73
29.24,1028,-3768,-3080,19916,451,-409,70,79,73
29.26,1015,-3692,-3024,20080,422,-458,36,79,73
29.28,1030,-3712,-2920,20032,474,-414,13,79,73
29.30,1026,-3652,-3008,19916,460,-433,0,79,73
29.32,1022,-3656,-2932,19892,445,-396,-25,79,73
29.34,1027,-3652,-3044,20056,446,-436,13,79,73
29.36,1017,-3648,-2912,19844,456,-396,28,79,73
29.38,1024,-3644,-2924,19904,458,-319,97,79,73
29.40,1021,-3764,-2876,19972,444,-281,100,79,73
29.42,1019,-3604,-2952,19960,443,-274,150,79,73
29.44,1023,-3696,-2912,19944,351,-287,105,79,73
29.46,1013,-3880,-2940,20244,412,-513,13,79,73
29.48,1006,-3804,-2992,19980,410,-590,-52,79,73
29.50,1003,-3656,-2992,20092,446,-589,-54,79,73
29.52,992,-3492,-2936,19868,451,-508,56,79,73
29.54,999,-3340,-3060,20092,402,-288,149,79,73
29.56,1013,-3704,-3008,20152,348,-223,150,79,73
29.58,1029,-3816,-2968,19952,377,-349,103,79,73
29.60,1024,-3916,-2848,19880,392,-425,17,79,73
29.62,1017,-3752,-3004,19928,428,-498,27,79,73
29.64,1014,-3608,-2900,20020,403,-502,6,79,73
29.66,1016,-3740,-2888,19900,389,-471,39,79,73
29.68,1013,-3632,-3020,19956,362,-457,19,79,73
29.70,1023,-3868,-3092,19960,416,-534,4,79,73
29.72,1020,-3672,-2972,19908,428,-539,-6,79,73
29.74,1015,-3640,-2884,20000,426,-479,7,79,73
29.76,1014,-3512,-2948,19904,436,-477,23,79,73
29.78,1018,-3584,-2996,20032,411,-419,40,79,73
29.80,1021,-3620,-2968,20028,418,-421,72,79,73
29.82,1029,-3712,-2856,20020,464,-393,45,79,73
29.84,1022,-3764,-2880,20044,417,-465,64,79,73
29.86,1022,-3624,-2948,19952,401,-466,25,79,73
29.88,1024,-3584,-2912,20012,430,-454,19,79,73
29.90,1010,-3660,-2988,20000,411,-430,33,79,73
29.92,1024,-3756,-2976,20040,407,-411,10,79,73
29.94,1012,-3580,-2868,19892,448,-418,15,79,73
29.96,1013,-3608,-2964,20004,425,-439,25,79,73
29.98,1013,-3700,-2916,20004,438,-459,42,79,73
30.00,1034,-3692,-3000,19972,403,-431,28,79,73
30.02,1010,-3804,-3012,19976,432,-440,33,79,73
30.04,1009,-3420,-3032,20036,435,-361,62,79,73
30.06,1027,-3604,-2948,20028,420,-291,108,79,73
30.08,1011,-3744,-2952,20152,423,-417,63,79,73
30.10,1018,-3700,-2944,20000,426,-420,30,79,73
30.12,1009,-3592,-2976,19876,414,-431,32,79,73
30.14,1008,-3668,-2928,20052,450,-373,65,79,73
30.16,1013,-3592,-3036,20076,408,-292,94,79,73
30.18,1009,-3808,-2968,20076,403,-320,55,79,73
30.20,1010,-3868,-2948,19928,419,-387,32,79,73
30.22,1023,-3708,-2988,19988,422,-454,29,79,73
30.24,1017,-3568,-3040,19988,433,-484,16,79,73
30.26,1021,-3532,-2988,20084,431,-340,45,79,73
30.28,1014,-3744,-2908,20052,416,-316,78,79,73
30.30,1023,-3812,-2944,19820,424,-411,32,79,73
30.32,1028,-3780,-2860,19980,425,-480,-13,79,73
30.34,1021,-3692,-2976,20028,430,-519,15,79,73
30.36,1012,-3672,-3036,20100,443,-471,13,79,73
30.38,1017,-3632,-2880,19980,420,-399,45,79,73
30.40,1008,-3888,-2856,19900,414,-416,30,79,73
30.42,1015,-3652,-3016,19828,441,-413,54,79,73
30.44,1012,-3764,-2940,20048,442,-415,35,79,73
30.46,1021,-3680,-2960,20136,438,-409,39,79,73
30.48,1027,-3648,-2928,19920,395,-408,33,79,73
30.50,1019,-3760,-3008,19932,394,-433,46,79,73
30.52,1028,-3712,-2980,20056,403,-458,12,79,73
30.54,1036,-3744,-3008,19936,436,-513,-50,79,73
30.56,1015,-3680,-2968,20004,427,-457,-11,79,73
30.58,1026,-3708,-2944,20064,440,-452,13,79,73
30.60,1018,-3664,-2944,20116,420,-460,23,79,73
30.62,1008,-3832,-2904,20004,382,-483,37,79,73
30.64,1014,-3640,-2824,19900,386,-529,76,79,73
30.66,1029,-3836,-3056,19992,401,-554,-18,79,73
30.68,1020,-3556,-3124,20044,418,-570,-47,79,73
30.70,1024,-3676,-3024,20076,421,-506,-22,79,73
30.72,1024,-3660,-2916,20032,414,-481,5,79,73
30.74,1010,-3724,-2968,20092,379,-448,69,79,73
30.76,1010,-3696,-2928,20020,374,-494,18,79,73
30.78,1021,-3600,-3120,19796,418,-514,1,79,73
30.80,1009,-3532,-2976,19900,418,-477,10,79,73
30.82,1018,-3724,-2952,20052,439,-418,29,79,73
30.84,1032,-3580,-2968,20044,411,-423,34,79,73
30.86,1028,-3664,-2868,19956,357,-394,63,79,73
30.88,1012,-3632,-2936,19900,385,-475,53,79,73
30.90,1026,-3700,-2964,19996,394,-505,27,79,73
30.92,1014,-3624,-3048,19972,445,-509,-18,79,73
30.94,1008,-3608,-3016,19888,444,-468,-7,79,73
30.96,1026,-3600,-2960,20228,435,-489,-24,79,73
30.98,1014,-3692,-2972,20100,405,-492,3,79,73
31.00,1018,-3648,-3060,19984,391,-495,6,79,73
31.02,1018,-3616,-3024,19952,440,-482,12,79,73
31.04,1026,-3532,-2904,20112,447,-424,52,79,73
31.06,1019,-3656,-2880,20040,398,-424,73,79,73
31.08,1025,-3648,-2888,20136,398,-422,59,79,73
31.10,1032,-3552,-2940,19908,409,-420,65,79,73
31.12,1016,-3700,-3076,20040,444,-356,70,79,73
31.14,1027,-3732,-2932,20080,430,-355,84,79,73
31.16,1016,-3776,-2984,20116,411,-383,40,79,73
31.18,1018,-3700,-2964,19884,428,-439,13,79,73
31.20,1033,-3672,-2872,20060,435,-446,54,63,71
31.22,1016,-3660,-3068,19968,424,-427,29,63,71
31.24,1026,-3668,-3012,20128,447,-436,47,63,71
31.26,1011,-3584,-2940,20020,467,-299,58,63,71
31.28,1012,-3720,-2976,19984,432,-310,91,63,71
31.30,1029,-3728,-2948,19984,457,-319,85,63,71
31.32,1010,-3864,-2960,20080,405,-427,69,63,71
31.34,1024,-3616,-2824,20000,430,-470,66,63,71
31.36,1024,-3520,-2996,20036,390,-366,116,63,71
31.38,1016,-3692,-2892,20008,367,-336,147,63,71
31.40,1021,-3652,-3088,19988,415,-286,121,63,71
31.42,1018,-3772,-2944,19908,469,-271,107,63,71
31.44,1008,-3744,-2996,20064,467,-349,53,63,71
31.46,1019,-3784,-2800,19944,459,-404,17,63,71
31.48,1013,-3700,-2872,19960,433,-463,5,63,71
31.50,1027,-3612,-2892,19920,419,-430,10,63,71
31.52,1013,-3800,-2996,20072,427,-493,-15,63,71
31.54,1011,-3732,-2824,20020,436,-494,-41,63,71
31.56,1023,-3636,-3040,19932,427,-520,-52,63,71
31.58,1030,-3728,-2868,20024,439,-529,26,63,71
31.60,1024,-3684,-2896,19980,395,-495,20,63,71
31.62,1030,-3716,-3000,19936,389,-431,43,63,71
31.64,1013,-3752,-3000,19992,426,-430,44,63,71
31.66,1017,-3676,-2984,20044,397,-366,76,63,71
31.68,1028,-3796,-2904,20008,438,-428,35,63,71
31.70,1022,-3632,-2892,20016,424,-393,45,63,71
31.72,1013,-3664,-3000,20004,398,-421,73,63,71
31.74,1021,-3680,-2884,20088,411,-451,30,63,71
31.76,1027,-3708,-2888,20076,392,-528,16,63,71
31.78,1012,-3604,-2996,19988,444,-416,28,63,71
31.80,1013,-3692,-2936,19784,416,-335,68,63,71
31.82,1016,-3664,-2952,20068,426,-387,79,63,71
31.84,1012,-3824,-2956,20056,395,-417,51,63,71
31.86,1021,-3788,-2904,20012,399,-442,44,63,71
31.88,1028,-3660,-2868,20056,398,-467,49,63,71
31.90,1030,-3692,-3036,19984,440,-528,13,63,71
31.92,1011,-3776,-3060,20028,417,-486,-55,63,71
31.94,1017,-3728,-3028,19892,451,-461,-25,63,71
31.96,1020,-3708,-2820,19912,402,-412,37,63,71
31.98,1017,-3776,-2872,20132,388,-426,39,63,71
32.00,1039,-3684,-3084,20056,370,-533,4,63,71
32.02,1027,-3752,-3100,19836,416,-522,-14,63,71
32.04,1024,-3676,-2920,19832,428,-468,15,63,71
32.06,1020,-3580,-2980,19960,423,-368,83,63,71
32.08,1012,-3740,-2972,20128,382,-349,92,63,71
32.10,1009,-3720,-3016,19844,393,-371,83,63,71
32.12,1011,-3888,-2932,19952,378,-424,38,63,71
32.14,1019,-3760,-2892,19988,435,-540,1,63,71
32.16,1024,-3676,-2956,19980,429,-499,-25,63,71
32.18,1018,-3592,-2960,20020,424,-531,-35,63,71
32.20,1024,-3756,-2868,20028,402,-541,-19,63,71
32.22,1024,-3732,-2944,20084,372,-536,4,63,71
32.24,1018,-3740,-2964,20012,424,-583,-40,63,71
32.26,1025,-3536,-3000,19944,437,-573,-28,63,71
32.28,1021,-3556,-2992,20052,415,-439,-10,63,71
32.30,1015,-3660,-2912,20076,432,-453,34,63,71
32.32,1030,-3672,-2896,20004,415,-432,34,63,71
32.34,1018,-3776,-3108,19940,376,-462,8,63,71
32.36,1011,-3692,-3036,20000,442,-476,19,63,71
32.38,1018,-3540,-2896,20044,446,-420,40,63,71
32.40,1027,-3504,-2944,19952,418,-334,81,63,71
32.42,1032,-3612,-2980,20060,443,-258,88,63,71
32.44,1027,-3792,-2988,19988,426,-321,69,63,71
32.46,1006,-3680,-3020,20172,450,-389,57,63,71
32.48,1025,-3572,-2900,19840,413,-414,48,63,71
32.50,1011,-3756,-3036,19992,414,-393,29,63,71
32.52,1014,-3652,-3048,20000,452,-427,16,63,71
32.54,1007,-3716,-2988,20136,447,-399,8,63,71
32.56,1004,-3832,-2956,19908,415,-476,-31,63,71
32.58,1001,-3704,-2916,19904,457,-480,15,63,71
32.60,1017,-3608,-3048,19952,387,-444,38,63,71
32.62,1007,-3592,-3044,19896,410,-383,54,63,71
32.64,1002,-3708,-3068,19872,440,-375,52,63,71
32.66,1023,-3720,-2996,20060,418,-386,38,63,71
32.68,1004,-3832,-3000,19844,402,-489,42,63,71
32.70,1015,-3652,-2904,19984,406,-476,67,63,71
32.72,1018,-3632,-2968,20036,371,-413,102,63,71
32.74,1020,-3660,-3000,19948,395,-353,76,63,71
32.76,1020,-3820,-3040,19964,397,-428,71,63,71
32.78,994,-3744,-2960,19768,414,-486,20,63,71
32.80,1012,-3648,-3016,20020,457,-496,12,63,71
32.82,1032,-3528,-2992,20020,405,-395,40,63,71
32.84,1020,-3676,-2904,20092,433,-363,96,63,71
32.86,1022,-3864,-2896,19904,404,-326,32,63,71
32.88,1009,-3984,-2956,19816,426,-502,-9,63,71
32.90,1027,-3684,-2976,20012,443,-605,-83,63,71
32.92,1014,-3664,-2972,20152,441,-586,-73,63,71
32.94,1029,-3608,-2948,20100,442,-412,-29,63,71
32.96,1013,-3708,-2992,19764,446,-402,27,63,71
32.98,1026,-3824,-2876,20080,382,-353,50,63,71
33.00,1016,-3816,-3036,19976,396,-446,40,63,71
33.02,1028,-3856,-2800,20104,399,-517,39,63,71
33.04,1007,-3712,-3048,20116,381,-583,29,63,71
33.06,1016,-3604,-3028,19964,380,-521,3,63,71
33.08,1027,-3632,-3044,19880,429,-437,35,63,71
33.10,1027,-3736,-2944,19992,433,-404,85,63,71
33.12,1011,-3720,-3008,20080,403,-456,30,63,71
33.14,1024,-3756,-2956,20060,394,-498,45,63,71
33.16,1012,-3640,-2792,19944,430,-526,16,63,71
33.18,1012,-3568,-2956,20072,434,-404,36,63,71
33.20,1026,-3632,-3008,19972,415,-281,72,63,71
33.22,1026,-3780,-3012,19904,392,-275,46,63,71
33.24,1026,-3812,-2952,19932,460,-407,27,63,71
33.26,1023,-3840,-2916,19876,427,-453,14,63,71
33.28,1022,-3636,-3000,20096,453,-518,38,63,71
33.30,1015,-3440,-2932,20020,422,-420,21,63,71
33.32,1008,-3724,-2944,19888,405,-350,39,63,71
