Time,GRS,Ax,Ay,Az,Gx,Gy,Gz,HR,SPO2
0.00,990,-3408,-372,20452,393,-410,50,75,59
0.02,1000,-3476,-444,20420,395,-434,35,75,59
0.04,995,-3440,-396,20332,454,-454,33,75,59
0.06,1006,-3436,-428,20456,455,-411,75,75,59
0.08,1004,-3428,-368,20568,445,-378,43,75,59
0.10,1004,-3368,-336,20276,440,-359,55,75,59
0.12,996,-3404,-352,20412,426,-314,55,75,59
0.14,989,-3348,-424,20520,439,-215,59,75,59
0.16,996,-3460,-312,20312,482,-194,78,75,59
0.18,1010,-3504,-296,20424,496,-227,57,75,59
0.20,989,-3524,-336,20596,455,-346,74,75,59
0.22,999,-3460,-276,20396,438,-412,29,75,59
0.24,1006,-3400,-360,20388,453,-425,34,75,59
0.26,1005,-3444,-316,20560,437,-385,23,75,59
0.28,991,-3456,-424,20492,426,-347,37,75,59
0.30,996,-3576,-472,20412,408,-378,23,75,59
0.32,991,-3528,-284,20388,459,-382,65,75,59
0.34,986,-3480,-284,20440,427,-414,23,75,59
0.36,984,-3396,-416,20376,406,-381,55,75,59
0.38,987,-3484,-468,20276,412,-374,44,75,59
0.40,1003,-3492,-404,20448,444,-409,54,75,59
0.42,1007,-3416,-420,20404,467,-398,54,75,59
0.44,994,-3604,-416,20304,464,-416,54,75,59
0.46,997,-3508,-356,20436,449,-450,44,75,59
0.48,1003,-3512,-440,20392,388,-466,27,75,59
0.50,1004,-3400,-340,20348,416,-432,8,75,59
0.52,1007,-3468,-496,20420,453,-385,50,75,59
0.54,1008,-3428,-376,20384,450,-363,30,75,59
0.56,992,-3564,-336,20528,446,-359,50,75,59
0.58,992,-3472,-280,20412,423,-372,31,75,59
0.60,992,-3440,-380,20408,415,-371,0,75,59
0.62,1002,-3628,-320,20376,426,-403,76,75,59
0.64,992,-3564,-284,20444,463,-419,59,75,59
0.66,996,-3528,-344,20552,471,-485,22,75,59
0.68,1002,-3460,-392,20508,440,-468,14,75,59
0.70,999,-3436,-352,20464,420,-424,5,75,59
0.72,993,-3416,-400,20368,434,-392,30,75,59
0.74,996,-3508,-364,20304,457,-353,56,75,59
0.76,993,-3608,-396,20448,453,-407,45,75,59
0.78,996,-3508,-372,20276,476,-438,14,75,59
0.80,1004,-3524,-336,20556,448,-406,11,75,59
0.82,990,-3436,-380,20360,431,-434,16,75,59
0.84,1008,-3520,-300,20344,382,-460,21,75,59
0.86,1003,-3560,-392,20332,392,-524,-3,75,59
0.88,1009,-3556,-428,20416,415,-539,-33,75,59
0.90,997,-3352,-360,20704,488,-568,7,75,59
0.92,998,-3408,-280,20396,457,-522,14,75,59
0.94,993,-3424,-368,20480,392,-462,34,75,59
0.96,1002,-3508,-408,20416,377,-453,8,75,59
0.98,1004,-3360,-424,20484,371,-449,-17,75,59
1.00,1011,-3476,-372,20400,468,-452,19,75,59
1.02,992,-3460,-336,20436,465,-421,16,75,59
1.04,1006,-3444,-304,20500,459,-401,36,75,59
1.06,1004,-3512,-344,20312,461,-454,16,75,59
1.08,1010,-3492,-288,20424,415,-492,17,75,59
1.10,1010,-3464,-448,20484,430,-487,-17,75,59
1.12,1008,-3468,-372,20392,464,-482,25,75,59
1.14,993,-3416,-452,20408,474,-450,25,75,59
1.16,989,-3404,-328,20516,469,-418,26,75,59
1.18,1002,-3660,-304,20604,381,-440,-18,75,59
1.20,996,-3476,-472,20524,410,-505,-13,75,59
1.22,1000,-3400,-408,20480,451,-468,33,75,59
1.24,998,-3388,-288,20404,464,-407,48,75,59
1.26,1002,-3492,-328,20508,427,-440,43,75,59
1.28,1011,-3520,-340,20408,482,-493,14,75,59
1.30,996,-3396,-304,20404,456,-444,9,75,59
1.32,990,-3468,-304,20508,433,-383,38,75,59
1.34,999,-3464,-360,20392,413,-401,45,75,59
1.36,995,-3552,-380,20412,459,-466,20,75,59
1.38,988,-3528,-332,20552,470,-479,25,75,59
1.40,967,-3412,-272,20348,459,-446,30,75,59
1.42,970,-3376,-364,20440,427,-414,23,75,59
1.44,981,-3456,-276,20404,390,-397,24,75,59
1.46,998,-3456,-380,20300,412,-498,20,75,59
1.48,1002,-3364,-404,20316,446,-539,13,75,59
1.50,1005,-3468,-356,20476,434,-525,18,75,59
1.52,999,-3408,-396,20504,457,-478,37,75,59
1.54,1000,-3392,-224,20508,386,-464,51,75,59
1.56,1000,-3460,-340,20348,385,-474,23,75,59
1.58,982,-3412,-364,20512,390,-517,13,75,59
1.60,987,-3292,-484,20444,449,-487,40,75,59
1.62,990,-3448,-416,20460,482,-423,42,75,59
1.64,987,-3556,-344,20428,474,-376,35,75,59
1.66,992,-3492,-320,20480,474,-417,32,75,59
1.68,993,-3400,-308,20460,426,-432,10,75,59
1.70,1007,-3532,-336,20320,394,-484,-12,75,59
1.72,1008,-3364,-476,20484,423,-502,-29,75,59
1.74,1004,-3304,-384,20460,447,-455,23,75,59
1.76,1004,-3420,-360,20500,462,-417,31,75,59
1.78,1012,-3508,-384,20488,401,-408,17,75,59
1.80,991,-3500,-364,20396,389,-438,-17,75,59
1.82,1003,-3532,-408,20272,419,-476,16,75,59
1.84,1019,-3412,-304,20412,463,-464,29,75,59
1.86,1022,-3404,-380,20468,465,-471,24,75,59
1.88,1005,-3420,-384,20436,448,-457,19,75,59
1.90,1015,-3296,-320,20544,441,-416,-10,75,59
1.92,1022,-3352,-268,20356,409,-387,15,75,59
1.94,1006,-3376,-424,20500,421,-401,11,75,59
1.96,986,-3528,-388,20584,455,-447,8,75,59
1.98,1000,-3416,-396,20524,456,-453,-12,75,59
2.00,975,-3384,-304,20456,454,-447,15,75,59
2.02,982,-3268,-320,20452,476,-413,24,75,59
2.04,1004,-3364,-360,20448,423,-429,36,75,59
2.06,1008,-3524,-440,20420,404,-458,9,75,59
2.08,1013,-3440,-408,20340,432,-515,29,75,59
2.10,1000,-3396,-396,20408,417,-506,41,75,59
2.12,1002,-3304,-392,20392,442,-505,-18,75,59
2.14,1006,-3332,-452,20548,452,-504,9,75,59
2.16,992,-3356,-356,20376,461,-436,34,75,59
2.18,995,-3488,-312,20436,391,-368,33,75,59
2.20,1004,-3424,-304,20392,367,-427,18,75,59
2.22,993,-3452,-376,20376,359,-510,12,75,59
2.24,1006,-3352,-492,20588,478,-524,-2,75,59
2.26,996,-3296,-496,20396,453,-442,14,75,59
2.28,999,-3312,-336,20536,478,-327,50,75,59
2.30,1007,-3432,-360,20572,430,-376,51,75,59
2.32,1003,-3608,-340,20424,435,-492,-45,75,59
2.34,993,-3404,-436,20456,431,-589,-22,75,59
2.36,1009,-3372,-372,20380,460,-510,10,75,59
2.38,1016,-3344,-448,20496,460,-449,29,75,59
2.40,1012,-3364,-396,20440,454,-387,59,75,59
2.42,998,-3492,-372,20540,430,-434,28,75,59
2.44,994,-3472,-356,20440,391,-497,38,75,59
2.46,970,-3396,-400,20508,421,-498,-3,75,59
2.48,993,-3344,-376,20456,442,-490,11,75,59
2.50,999,-3400,-332,20552,460,-474,54,75,59
2.52,998,-3300,-392,20472,457,-483,20,75,59
2.54,1002,-3388,-388,20492,439,-454,-2,75,59
2.56,1015,-3148,-408,20496,399,-400,21,75,59
2.58,1010,-3356,-464,20548,428,-414,28,75,59
2.60,988,-3360,-384,20368,454,-432,20,75,59
2.62,1000,-3532,-348,20332,467,-423,17,75,59
2.64,994,-3360,-308,20476,453,-433,13,75,59
2.66,1000,-3408,-336,20380,431,-464,12,75,59
2.68,1008,-3432,-452,20360,424,-489,4,75,59
2.70,987,-3296,-292,20524,457,-462,32,75,59
2.72,984,-3360,-380,20388,441,-395,22,75,59
2.74,999,-3448,-312,20524,429,-421,41,75,59
2.76,994,-3448,-296,20408,437,-425,29,75,59
2.78,1006,-3344,-288,20416,389,-490,5,75,59
2.80,994,-3424,-420,20484,445,-535,0,75,59
2.82,991,-3292,-380,20440,459,-488,29,75,59
2.84,1006,-3308,-360,20436,429,-400,26,75,59
2.86,995,-3416,-428,20424,389,-369,22,75,59
2.88,992,-3396,-356,20520,383,-455,8,75,59
2.90,1004,-3416,-396,20472,391,-528,10,75,59
2.92,1001,-3400,-352,20516,447,-529,13,75,59
2.94,1001,-3372,-440,20376,486,-463,42,75,59
2.96,1007,-3352,-340,20496,458,-394,48,75,59
2.98,1006,-3344,-412,20500,466,-355,26,75,56
3.00,1007,-3268,-304,20376,450,-379,41,75,56
3.02,996,-3484,-352,20416,402,-475,5,75,56
3.04,1004,-3424,-420,20424,435,-518,1,75,56
3.06,1009,-3416,-408,20480,487,-502,41,75,56
3.08,997,-3272,-356,20384,460,-423,15,75,56
3.10,1011,-3364,-340,20496,396,-377,24,75,56
3.12,986,-3332,-408,20408,401,-412,13,75,56
3.14,1002,-3388,-328,20488,417,-466,37,75,56
3.16,1001,-3384,-372,20528,436,-456,56,75,56
3.18,995,-3460,-328,20424,458,-456,52,75,56
3.20,993,-3292,-312,20432,450,-409,40,75,56
3.22,1003,-3352,-292,20388,416,-396,32,75,56
3.24,990,-3380,-388,20592,435,-420,8,75,56
3.26,991,-3380,-428,20412,430,-412,40,75,56
3.28,995,-3388,-400,20568,451,-434,12,75,56
3.30,1009,-3388,-380,20568,436,-427,30,75,56
3.32,990,-3320,-320,20620,455,-407,22,75,56
3.34,995,-3352,-284,20484,434,-426,4,75,56
3.36,1008,-3404,-432,20312,428,-436,29,75,56
3.38,994,-3312,-396,20456,440,-492,44,75,56
3.40,992,-3256,-416,20508,448,-441,31,75,56
3.42,1001,-3324,-292,20576,413,-427,54,75,56
3.44,997,-3404,-376,20404,382,-451,56,75,56
3.46,992,-3384,-420,20436,427,-536,-16,75,56
3.48,996,-3240,-428,20584,491,-527,7,75,56
3.50,1008,-3276,-260,20408,462,-385,29,75,56
3.52,1004,-3296,-300,20476,390,-304,66,75,56
3.54,997,-3512,-356,20352,352,-336,30,75,56
3.56,988,-3520,-332,20356,371,-480,44,75,56
3.58,998,-3272,-452,20472,433,-551,19,75,56
3.60,998,-3196,-380,20480,474,-482,13,75,56
3.62,1004,-3256,-424,20516,482,-384,47,75,56
3.64,998,-3324,-268,20300,452,-330,48,75,56
3.66,999,-3512,-352,20348,422,-343,41,75,56
3.68,987,-3520,-420,20516,417,-473,9,75,56
3.70,987,-3380,-436,20340,451,-503,-6,75,56
3.72,1005,-3284,-428,20564,462,-474,50,75,56
3.74,1001,-3292,-252,20456,472,-418,27,75,56
3.76,996,-3404,-328,20500,397,-402,34,75,56
3.78,988,-3360,-388,20484,402,-447,14,75,56
3.80,999,-3304,-400,20512,433,-442,40,75,56
3.82,992,-3396,-396,20428,445,-436,39,75,56
3.84,988,-3292,-296,20344,443,-396,53,75,56
3.86,1008,-3292,-352,20312,461,-410,26,75,56
3.88,1004,-3312,-324,20552,403,-395,50,75,56
3.90,995,-3376,-364,20516,397,-405,25,75,56
3.92,1005,-3380,-364,20376,436,-402,42,75,56
3.94,999,-3328,-384,20468,429,-379,36,75,56
3.96,985,-3416,-328,20452,465,-419,38,75,56
3.98,990,-3388,-372,20592,444,-449,32,75,56
4.00,997,-3276,-332,20412,419,-441,21,75,56
4.02,999,-3256,-380,20492,417,-402,17,75,56
4.04,1003,-3428,-316,20404,443,-389,47,75,56
4.06,996,-3344,-392,20376,446,-414,28,75,56
4.08,999,-3412,-440,20516,431,-489,33,75,56
4.10,999,-3300,-348,20484,463,-475,13,75,56
4.12,994,-3320,-288,20484,430,-413,55,75,56
4.14,1002,-3404,-348,20464,413,-363,32,75,56
4.16,994,-3452,-276,20400,420,-421,44,75,56
4.18,986,-3360,-312,20508,444,-475,-1,75,56
4.20,1008,-3292,-336,20596,460,-415,18,75,56
4.22,992,-3344,-304,20540,377,-356,29,75,56
4.24,992,-3440,-280,20420,396,-371,34,75,56
4.26,996,-3448,-356,20448,420,-447,21,75,56
4.28,987,-3284,-384,20472,487,-431,54,75,56
4.30,988,-3224,-404,20512,471,-375,46,75,56
4.32,1008,-3368,-344,20448,462,-314,64,75,56
4.34,1003,-3432,-304,20468,429,-332,21,75,56
4.36,993,-3460,-344,20380,409,-433,56,75,56
4.38,1000,-3472,-364,20440,411,-551,-12,75,56
4.40,993,-3248,-468,20456,461,-519,0,75,56
4.42,995,-3256,-436,20384,456,-416,28,75,56
4.44,986,-3288,-284,20444,464,-328,60,75,56
4.46,1004,-3376,-308,20416,428,-329,25,75,56
4.48,1005,-3500,-292,20448,421,-370,19,75,56
4.50,993,-3348,-324,20376,407,-439,25,75,56
4.52,995,-3344,-316,20468,451,-435,47,75,56
4.54,990,-3296,-356,20408,483,-390,38,75,56
4.56,998,-3348,-344,20416,457,-376,37,75,56
4.58,994,-3412,-344,20516,427,-355,32,75,56
4.60,996,-3360,-412,20468,423,-389,39,75,56
4.62,987,-3404,-396,20432,438,-369,54,75,56
4.64,1012,-3404,-404,20472,430,-361,61,75,56
4.66,1000,-3396,-340,20544,443,-368,32,75,56
4.68,1006,-3532,-312,20396,426,-400,54,75,56
4.70,1013,-3472,-364,20484,420,-404,21,75,56
4.72,996,-3372,-304,20500,419,-445,36,75,56
4.74,1014,-3388,-388,20340,455,-416,19,75,56
4.76,990,-3320,-284,20596,459,-421,51,75,56
4.78,995,-3468,-388,20392,419,-457,40,75,56
4.80,992,-3392,-404,20512,419,-437,12,75,56
4.82,989,-3372,-368,20468,442,-451,16,75,56
4.84,989,-3404,-304,20404,436,-361,37,75,56
4.86,993,-3412,-444,20236,424,-353,35,75,56
4.88,993,-3444,-388,20512,437,-395,53,75,56
4.90,984,-3296,-356,20416,408,-436,21,75,56
4.92,989,-3348,-368,20460,445,-445,38,75,56
4.94,996,-3376,-364,20368,477,-363,63,75,56
4.96,1000,-3408,-324,20564,425,-324,66,75,56
4.98,1003,-3552,-284,20488,433,-393,54,75,56
5.00,1000,-3476,-292,20504,414,-483,23,75,56
5.02,989,-3348,-456,20504,434,-565,-4,75,56
5.04,1010,-3140,-352,20380,474,-474,10,75,56
5.06,997,-3312,-364,20520,414,-374,48,75,56
5.08,994,-3420,-252,20516,438,-382,35,75,56
5.10,989,-3500,-300,20468,418,-431,16,75,56
5.12,1006,-3348,-308,20328,392,-474,18,75,56
5.14,992,-3296,-348,20416,397,-428,28,75,56
5.16,998,-3456,-352,20420,450,-410,48,75,56
5.18,1002,-3400,-356,20384,462,-395,46,75,56
5.20,996,-3376,-416,20368,473,-405,68,75,56
5.22,992,-3296,-308,20516,451,-394,30,75,56
5.24,990,-3360,-308,20452,422,-371,46,75,56
5.26,996,-3420,-420,20472,435,-334,18,75,56
5.28,1008,-3528,-312,20540,458,-363,60,75,56
5.30,997,-3408,-304,20512,461,-430,39,75,56
5.32,993,-3436,-328,20516,411,-425,11,75,56
5.34,994,-3404,-436,20460,428,-414,35,75,56
5.36,1003,-3508,-324,20524,433,-419,29,75,56
5.38,1002,-3412,-372,20424,415,-418,49,75,56
5.40,1004,-3596,-340,20384,415,-473,67,75,56
5.42,992,-3464,-408,20492,433,-512,28,75,56
5.44,996,-3356,-408,20512,418,-487,10,75,56
5.46,996,-3460,-212,20448,412,-426,9,75,56
5.48,996,-3404,-324,20440,424,-443,2,75,56
5.50,1003,-3420,-360,20300,419,-449,36,75,56
5.52,1008,-3460,-312,20488,403,-481,14,75,56
5.54,997,-3340,-460,20564,404,-475,18,75,56
5.56,1008,-3308,-440,20592,385,-425,15,75,56
5.58,1003,-3348,-344,20548,428,-395,57,75,56
5.60,999,-3440,-328,20300,456,-385,44,75,56
5.62,992,-3392,-316,20404,462,-436,59,75,56
5.64,996,-3528,-320,20452,432,-471,2,75,56
5.66,1006,-3312,-376,20512,431,-480,11,75,56
5.68,1000,-3388,-384,20536,430,-467,-9,75,56
5.70,992,-3500,-412,20460,424,-472,22,75,56
5.72,995,-3332,-392,20452,424,-458,2,75,56
5.74,1006,-3356,-412,20416,461,-442,21,75,56
5.76,999,-3352,-340,20404,428,-412,19,75,56
5.78,989,-3472,-276,20304,423,-396,14,75,56
5.80,995,-3372,-360,20440,432,-422,15,75,56
5.82,978,-3456,-320,20384,432,-488,33,75,56
5.84,1003,-3372,-388,20364,461,-492,-1,75,56
5.86,1001,-3352,-292,20384,448,-456,46,75,56
5.88,1003,-3320,-336,20480,466,-409,8,75,56
5.90,1011,-3368,-380,20532,419,-390,7,75,56
5.92,1010,-3448,-400,20412,424,-368,17,75,56
5.94,996,-3332,-360,20512,458,-377,22,75,56
5.96,993,-3436,-416,20348,446,-398,11,75,56
5.98,993,-3448,-360,20512,433,-443,25,75,61
6.00,998,-3456,-388,20428,444,-498,20,75,61
6.02,1010,-3448,-404,20484,428,-486,3,75,61
6.04,996,-3404,-380,20504,477,-466,19,75,61
6.06,988,-3372,-408,20508,441,-486,5,75,61
6.08,986,-3320,-308,20352,431,-534,1,75,61
6.10,1006,-3400,-360,20412,452,-523,-12,75,61
6.12,1004,-3292,-344,20460,448,-508,-49,75,61
6.14,983,-3344,-268,20476,403,-502,-23,75,61
6.16,991,-3512,-356,20360,390,-522,-29,75,61
6.18,986,-3564,-360,20368,365,-634,-34,75,61
6.20,1005,-3396,-388,20440,373,-720,-52,75,61
6.22,995,-3376,-412,20524,420,-724,-38,75,61
6.24,1001,-3276,-368,20496,437,-706,-29,75,61
6.26,990,-3288,-408,20452,435,-667,-41,75,61
6.28,990,-3372,-412,20596,431,-622,-16,75,61
6.30,1007,-3296,-320,20436,404,-620,-31,75,61
6.32,1008,-3304,-336,20472,404,-712,-53,75,61
6.34,1003,-3204,-428,20528,407,-793,-61,75,61
6.36,991,-3224,-432,20648,412,-749,-86,75,61
6.38,988,-3052,-260,20564,397,-574,-38,75,61
6.40,984,-3272,-448,20528,380,-479,-5,75,61
6.42,986,-3300,-292,20420,413,-509,33,75,61
6.44,1010,-3308,-344,20468,399,-546,-22,75,61
6.46,1003,-3276,-280,20560,388,-696,-14,75,61
6.48,992,-3064,-460,20516,352,-699,-67,75,61
6.50,992,-3144,-448,20472,400,-660,-41,75,61
6.52,1002,-3140,-460,20484,438,-572,-96,75,61
6.54,1009,-3124,-292,20380,432,-528,-63,75,61
6.56,990,-3128,-432,20472,402,-484,-87,75,61
6.58,992,-3276,-356,20244,420,-436,-87,75,61
6.60,997,-3156,-400,20568,468,-450,-80,75,61
6.62,1000,-3148,-360,20404,511,-413,-52,75,61
6.64,989,-3080,-340,20468,530,-349,-47,75,61
6.66,990,-3192,-388,20548,467,-366,-43,75,61
6.68,987,-3220,-432,20340,461,-394,-53,75,61
6.70,995,-3216,-464,20380,515,-441,-39,75,61
6.72,989,-3136,-332,20428,473,-472,-6,75,61
6.74,989,-3300,-348,20460,404,-521,-23,75,61
6.76,1002,-3064,-372,20464,400,-593,-74,75,61
6.78,1010,-3052,-436,20440,481,-565,-40,75,61
6.80,993,-2972,-348,20416,493,-485,-8,75,61
6.82,990,-3056,-260,20512,381,-410,31,75,61
6.84,987,-3224,-448,20516,372,-435,21,75,61
6.86,1008,-3336,-328,20648,386,-520,-20,75,61
6.88,994,-3176,-508,20532,446,-594,-25,75,61
6.90,990,-2988,-424,20528,467,-608,-31,75,61
6.92,999,-3144,-508,20624,459,-523,-27,75,61
6.94,1000,-2992,-432,20588,479,-412,3,75,61
6.96,992,-3132,-424,20432,443,-336,36,75,61
6.98,994,-3128,-364,20540,430,-371,41,75,61
7.00,996,-3284,-316,20556,423,-548,14,75,61
7.02,986,-3148,-424,20380,435,-656,-14,75,61
7.04,992,-3032,-328,20448,442,-732,-31,75,61
7.06,988,-2960,-412,20420,414,-644,12,75,61
7.08,1007,-2920,-468,20616,375,-515,33,75,61
7.10,1007,-3136,-412,20432,361,-475,9,75,61
7.12,997,-3060,-504,20476,457,-544,-47,75,61
7.14,1002,-3032,-480,20444,502,-586,-78,75,61
7.16,1012,-2956,-500,20520,486,-455,-65,75,61
7.18,1010,-3016,-316,20500,439,-319,-50,75,61
7.20,997,-3060,-388,20460,385,-269,-54,75,61
7.22,989,-3108,-384,20468,434,-333,-29,75,61
7.24,1008,-3072,-404,20500,449,-457,-2,75,61
7.26,994,-3124,-452,20376,470,-431,-17,75,61
7.28,1002,-3096,-328,20604,488,-529,-6,75,61
7.30,996,-3008,-460,20420,486,-556,-45,75,61
7.32,989,-2948,-488,20456,530,-520,-50,75,61
7.34,994,-2956,-380,20524,491,-449,-59,75,61
7.36,1008,-3068,-264,20572,426,-307,-32,75,61
7.38,1007,-3128,-364,20504,364,-305,-18,75,61
7.40,999,-3272,-384,20544,378,-401,23,75,61
7.42,997,-3236,-412,20572,441,-568,35,75,61
7.44,1003,-3136,-404,20540,491,-683,65,75,61
7.46,1000,-2880,-348,20464,488,-660,32,75,61
7.48,996,-2888,-340,20448,434,-549,-36,75,61
7.50,988,-2904,-320,20444,344,-440,-22,75,61
7.52,1006,-3064,-348,20560,310,-338,17,75,61
7.54,996,-3192,-440,20532,379,-348,3,75,61
7.56,1006,-3068,-504,20500,486,-427,24,75,61
7.58,1004,-3052,-440,20580,558,-460,31,75,61
7.60,996,-2976,-384,20548,521,-415,10,75,61
7.62,991,-2952,-440,20540,494,-393,11,75,61
7.64,985,-2868,-484,20596,460,-277,25,75,61
7.66,994,-3164,-412,20496,431,-261,29,75,61
7.68,1000,-3284,-392,20576,427,-388,29,75,61
7.70,1006,-3220,-324,20576,403,-578,41,75,61
7.72,1005,-3104,-396,20560,453,-672,-1,75,61
7.74,990,-2916,-368,20476,428,-583,47,75,61
7.76,995,-2956,-436,20484,381,-428,63,75,61
7.78,1003,-3052,-420,20584,346,-474,83,75,61
7.80,996,-3260,-312,20440,402,-593,34,75,61
7.82,993,-3132,-348,20452,417,-710,1,75,61
7.84,1007,-2964,-400,20604,382,-758,-35,75,61
7.86,993,-2828,-416,20500,402,-627,-50,75,61
7.88,996,-2684,-508,20580,413,-460,-46,75,61
7.90,990,-2904,-484,20524,442,-255,-10,75,61
7.92,1011,-3060,-352,20536,472,-221,8,75,61
7.94,1000,-3212,-468,20504,526,-274,-37,75,61
7.96,989,-3172,-464,20452,563,-332,42,75,61
7.98,991,-2980,-256,20448,521,-322,30,75,61
8.00,988,-3036,-292,20516,474,-305,55,75,61
8.02,1004,-3120,-404,20500,478,-340,40,75,61
8.04,1007,-3052,-432,20512,507,-392,49,75,61
8.06,1013,-2924,-228,20584,491,-397,34,75,61
8.08,1009,-3032,-292,20508,425,-345,56,75,61
8.10,1009,-3056,-376,20364,404,-336,39,75,61
8.12,994,-3212,-428,20556,425,-362,59,75,61
8.14,1004,-3088,-440,20548,529,-428,57,75,61
8.16,996,-2964,-336,20548,483,-334,105,75,61
8.18,1013,-3104,-388,20408,437,-336,101,75,61
8.20,990,-3120,-308,20488,380,-346,63,75,61
8.22,986,-3088,-396,20424,411,-400,31,75,61
8.24,993,-2972,-372,20500,483,-396,52,75,61
8.26,997,-3004,-388,20556,478,-353,60,75,61
8.28,1005,-3016,-372,20560,444,-313,76,75,61
8.30,996,-3220,-264,20604,428,-309,65,75,61
8.32,991,-3132,-436,20384,422,-380,80,75,61
8.34,1001,-3104,-348,20432,442,-440,66,75,61
8.36,1005,-3100,-408,20496,443,-500,37,75,61
8.38,988,-2980,-424,20576,483,-474,41,75,61
8.40,996,-2936,-336,20480,495,-408,44,75,61
8.42,1002,-3068,-320,20460,434,-299,35,75,61
8.44,1011,-3116,-324,20560,362,-279,20,75,61
8.46,992,-3228,-384,20520,411,-356,-15,75,61
8.48,1005,-3076,-304,20496,427,-407,43,75,61
8.50,993,-2980,-368,20516,460,-415,11,75,61
8.52,1006,-3060,-360,20488,451,-348,30,75,61
8.54,1000,-3024,-264,20544,404,-332,15,75,61
8.56,997,-3248,-352,20556,376,-366,0,75,61
8.58,992,-3192,-428,20536,416,-442,16,75,61
8.60,984,-3020,-388,20476,463,-450,25,75,61
8.62,1010,-3084,-396,20508,466,-404,13,75,61
8.64,1004,-3072,-336,20620,424,-342,18,75,61
8.66,1009,-3044,-388,20428,420,-304,-10,75,61
8.68,997,-3164,-424,20532,426,-350,10,75,61
8.70,1002,-3216,-380,20464,439,-425,28,75,61
8.72,994,-3132,-292,20396,439,-467,44,75,61
8.74,995,-3096,-292,20456,456,-490,15,75,61
8.76,1006,-2956,-384,20520,446,-471,25,75,61
8.78,1007,-2940,-324,20524,449,-393,45,75,61
8.80,1006,-3040,-312,20416,433,-345,70,75,61
8.82,1002,-3160,-372,20464,405,-302,30,75,61
8.84,1003,-3172,-324,20568,393,-335,31,75,61
8.86,1009,-3144,-328,20252,377,-397,39,75,61
8.88,1006,-2992,-452,20436,463,-420,59,75,61
8.90,1008,-3124,-336,20572,468,-300,64,75,61
8.92,993,-3172,-272,20500,462,-278,66,75,61
8.94,1009,-3124,-252,20412,444,-292,76,75,61
8.96,1002,-3232,-372,20384,454,-363,37,75,62
8.98,997,-3184,-280,20488,443,-426,33,75,62
9.00,1013,-3112,-436,20540,452,-402,44,75,62
9.02,1005,-3008,-376,20576,459,-353,72,75,62
9.04,999,-3132,-416,20564,461,-329,48,75,62
9.06,1006,-3240,-356,20524,436,-331,25,75,62
9.08,994,-3344,-352,20376,415,-379,17,75,62
9.10,1006,-3140,-344,20452,424,-381,55,75,62
9.12,995,-3148,-436,20560,457,-381,26,75,62
9.14,1004,-3192,-388,20496,438,-388,35,75,62
9.16,1014,-3188,-444,20572,458,-383,21,75,62
9.18,1001,-3172,-376,20400,441,-399,18,75,62
9.20,1002,-3244,-316,20484,377,-397,12,75,62
9.22,1003,-3240,-332,20484,406,-403,15,75,62
9.24,1014,-3188,-336,20432,453,-458,19,75,62
9.26,1020,-3128,-412,20416,428,-480,14,75,62
9.28,1013,-3076,-360,20496,459,-445,-1,75,62
9.30,1008,-3044,-376,20644,456,-388,37,75,62
9.32,1014,-3324,-332,20468,402,-397,32,75,62
9.34,1014,-3236,-340,20528,398,-399,16,75,62
9.36,1008,-3080,-368,20496,431,-441,17,75,62
9.38,1017,-3144,-372,20568,460,-395,17,75,62
9.40,1013,-3092,-440,20492,461,-342,48,75,62
9.42,1010,-3236,-300,20560,446,-284,75,75,62
9.44,1004,-3148,-396,20548,430,-327,38,75,62
9.46,1004,-3204,-428,20492,406,-398,42,75,62
9.48,1000,-3212,-300,20504,412,-418,0,75,62
9.50,1004,-2984,-444,20528,469,-367,62,75,62
9.52,1011,-3220,-304,20456,456,-282,77,75,62
9.54,1012,-3360,-348,20524,416,-288,49,75,62
9.56,1006,-3224,-356,20516,424,-394,33,75,62
9.58,1003,-3180,-368,20552,419,-445,19,75,62
9.60,1002,-3216,-352,20508,436,-414,22,75,62
9.62,1006,-3104,-412,20456,471,-371,54,75,62
9.64,999,-3232,-356,20292,454,-342,34,75,62
9.66,996,-3224,-344,20604,448,-325,42,75,62
9.68,1012,-3212,-348,20520,439,-319,21,75,62
9.70,999,-3272,-352,20468,420,-295,54,75,62
9.72,1016,-3204,-424,20500,451,-289,70,75,62
9.74,1000,-3184,-304,20460,467,-275,22,75,62
9.76,1014,-3280,-308,20460,473,-251,73,75,62
9.78,1009,-3260,-276,20460,481,-221,83,75,62
9.80,1009,-3336,-308,20476,450,-241,49,75,62
9.82,1001,-3408,-320,20604,411,-379,41,75,62
9.84,1001,-3376,-332,20460,439,-493,2,75,62
9.86,1007,-3264,-416,20468,465,-488,6,75,62
9.88,1003,-3192,-292,20568,460,-440,7,75,62
9.90,1010,-3232,-280,20472,446,-389,13,75,62
9.92,1013,-3304,-340,20584,461,-372,36,75,62
9.94,1005,-3396,-336,20476,456,-376,56,75,62
9.96,1010,-3304,-376,20404,418,-387,26,75,62
9.98,1009,-3380,-252,20552,406,-397,17,75,62
10.00,1005,-3324,-264,20468,411,-406,32,75,62
10.02,997,-3272,-364,20568,440,-449,53,75,62
10.04,1008,-3240,-308,20448,410,-385,30,75,62
10.06,1014,-3308,-324,20444,346,-386,65,75,62
