GSR:986,Ax:-3480,Ay:-284,Az:20440,Gx:427,Gy:-414,Gz:23.HR:75,SPO2:59
GSR:984,Ax:-3396,Ay:-416,Az:20376,Gx:406,Gy:-381,Gz:55.HR:75,SPO2:59
GSR:987,Ax:-3484,Ay:-468,Az:20276,Gx:412,Gy:-374,Gz:44.HR:75,SPO2:59
GSR:1003,Ax:-3492,Ay:-404,Az:20448,Gx:444,Gy:-409,Gz:54.HR:75,SPO2:59
GSR:1007,Ax:-3416,Ay:-420,Az:20404,Gx:467,Gy:-398,Gz:54.HR:75,SPO2:59
GSR:994,Ax:-3604,Ay:-416,Az:20304,Gx:464,Gy:-416,Gz:54.HR:75,SPO2:59
GSR:997,Ax:-3508,Ay:-356,Az:20436,Gx:449,Gy:-450,Gz:44.HR:75,SPO2:59
GSR:1003,Ax:-3512,Ay:-440,Az:20392,Gx:388,Gy:-466,Gz:27.HR:75,SPO2:59
GSR:1004,Ax:-3400,Ay:-340,Az:20348,Gx:416,Gy:-432,Gz:8.HR:75,SPO2:59
GSR:1007,Ax:-3468,Ay:-496,Az:20420,Gx:453,Gy:-385,Gz:50.HR:75,SPO2:59
GSR:1008,Ax:-3428,Ay:-376,Az:20384,Gx:450,Gy:-363,Gz:30.HR:75,SPO2:59
GSR:992,Ax:-3564,Ay:-336,Az:20528,Gx:446,Gy:-359,Gz:50.HR:75,SPO2:59
GSR:992,Ax:-3472,Ay:-280,Az:20412,Gx:423,Gy:-372,Gz:31.HR:75,SPO2:59
GSR:992,Ax:-3440,Ay:-380,Az:20408,Gx:415,Gy:-371,Gz:0.HR:75,SPO2:59
GSR:1002,Ax:-3628,Ay:-320,Az:20376,Gx:426,Gy:-403,Gz:76.HR:75,SPO2:59
GSR:992,Ax:-3564,Ay:-284,Az:20444,Gx:463,Gy:-419,Gz:59.HR:75,SPO2:59
GSR:996,Ax:-3528,Ay:-344,Az:20552,Gx:471,Gy:-485,Gz:22.HR:75,SPO2:59
GSR:1002,Ax:-3460,Ay:-392,Az:20508,Gx:440,Gy:-468,Gz:14.HR:75,SPO2:59
GSR:999,Ax:-3436,Ay:-352,Az:20464,Gx:420,Gy:-424,Gz:5.HR:75,SPO2:59
GSR:993,Ax:-3416,Ay:-400,Az:20368,Gx:434,Gy:-392,Gz:30.HR:75,SPO2:59
GSR:996,Ax:-3508,Ay:-364,Az:20304,Gx:457,Gy:-353,Gz:56.HR:75,SPO2:59
GSR:993,Ax:-3608,Ay:-396,Az:20448,Gx:453,Gy:-407,Gz:45.HR:75,SPO2:59
GSR:996,Ax:-3508,Ay:-372,Az:20276,Gx:476,Gy:-438,Gz:14.HR:75,SPO2:59
GSR:1004,Ax:-3524,Ay:-336,Az:20556,Gx:448,Gy:-406,Gz:11.HR:75,SPO2:59
GSR:990,Ax:-3436,Ay:-380,Az:20360,Gx:431,Gy:-434,Gz:16.HR:75,SPO2:59
GSR:1008,Ax:-3520,Ay:-300,Az:20344,Gx:382,Gy:-460,Gz:21.HR:75,SPO2:59
GSR:1003,Ax:-3560,Ay:-392,Az:20332,Gx:392,Gy:-524,Gz:-3.HR:75,SPO2:59
GSR:1009,Ax:-3556,Ay:-428,Az:20416,Gx:415,Gy:-539,Gz:-33.HR:75,SPO2:59
GSR:997,Ax:-3352,Ay:-360,Az:20704,Gx:488,Gy:-568,Gz:7.HR:75,SPO2:59
GSR:998,Ax:-3408,Ay:-280,Az:20396,Gx:457,Gy:-522,Gz:14.HR:75,SPO2:59
GSR:993,Ax:-3424,Ay:-368,Az:20480,Gx:392,Gy:-462,Gz:34.HR:75,SPO2:59
GSR:1002,Ax:-3508,Ay:-408,Az:20416,Gx:377,Gy:-453,Gz:8.HR:75,SPO2:59
GSR:1004,Ax:-3360,Ay:-424,Az:20484,Gx:371,Gy:-449,Gz:-17.HR:75,SPO2:59
GSR:1011,Ax:-3476,Ay:-372,Az:20400,Gx:468,Gy:-452,Gz:19.HR:75,SPO2:59
GSR:992,Ax:-3460,Ay:-336,Az:20436,Gx:465,Gy:-421,Gz:16.HR:75,SPO2:59
GSR:1006,Ax:-3444,Ay:-304,Az:20500,Gx:459,Gy:-401,Gz:36.HR:75,SPO2:59
GSR:1004,Ax:-3512,Ay:-344,Az:20312,Gx:461,Gy:-454,Gz:16.HR:75,SPO2:59
GSR:1010,Ax:-3492,Ay:-288,Az:20424,Gx:415,Gy:-492,Gz:17.HR:75,SPO2:59
GSR:1010,Ax:-3464,Ay:-448,Az:20484,Gx:430,Gy:-487,Gz:-17.HR:75,SPO2:59
GSR:1008,Ax:-3468,Ay:-372,Az:20392,Gx:464,Gy:-482,Gz:25.HR:75,SPO2:59
GSR:993,Ax:-3416,Ay:-452,Az:20408,Gx:474,Gy:-450,Gz:25.HR:75,SPO2:59
GSR:989,Ax:-3404,Ay:-328,Az:20516,Gx:469,Gy:-418,Gz:26.HR:75,SPO2:59
GSR:1002,Ax:-3660,Ay:-304,Az:20604,Gx:381,Gy:-440,Gz:-18.HR:75,SPO2:59
GSR:996,Ax:-3476,Ay:-472,Az:20524,Gx:410,Gy:-505,Gz:-13.HR:75,SPO2:59
GSR:1000,Ax:-3400,Ay:-408,Az:20480,Gx:451,Gy:-468,Gz:33.HR:75,SPO2:59
GSR:998,Ax:-3388,Ay:-288,Az:20404,Gx:464,Gy:-407,Gz:48.HR:75,SPO2:59
GSR:1002,Ax:-3492,Ay:-328,Az:20508,Gx:427,Gy:-440,Gz:43.HR:75,SPO2:59
GSR:1011,Ax:-3520,Ay:-340,Az:20408,Gx:482,Gy:-493,Gz:14.HR:75,SPO2:59
GSR:996,Ax:-3396,Ay:-304,Az:20404,Gx:456,Gy:-444,Gz:9.HR:75,SPO2:59
GSR:990,Ax:-3468,Ay:-304,Az:20508,Gx:433,Gy:-383,Gz:38.HR:75,SPO2:59
GSR:999,Ax:-3464,Ay:-360,Az:20392,Gx:413,Gy:-401,Gz:45.HR:75,SPO2:59
GSR:995,Ax:-3552,Ay:-380,Az:20412,Gx:459,Gy:-466,Gz:20.HR:75,SPO2:59
GSR:988,Ax:-3528,Ay:-332,Az:20552,Gx:470,Gy:-479,Gz:25.HR:75,SPO2:59
GSR:967,Ax:-3412,Ay:-272,Az:20348,Gx:459,Gy:-446,Gz:30.HR:75,SPO2:59
GSR:970,Ax:-3376,Ay:-364,Az:20440,Gx:427,Gy:-414,Gz:23.HR:75,SPO2:59
GSR:981,Ax:-3456,Ay:-276,Az:20404,Gx:390,Gy:-397,Gz:24.HR:75,SPO2:59
GSR:998,Ax:-3456,Ay:-380,Az:20300,Gx:412,Gy:-498,Gz:20.HR:75,SPO2:59
GSR:1002,Ax:-3364,Ay:-404,Az:20316,Gx:446,Gy:-539,Gz:13.HR:75,SPO2:59
GSR:1005,Ax:-3468,Ay:-356,Az:20476,Gx:434,Gy:-525,Gz:18.HR:75,SPO2:59
GSR:999,Ax:-3408,Ay:-396,Az:20504,Gx:457,Gy:-478,Gz:37.HR:75,SPO2:59
GSR:1000,Ax:-3392,Ay:-224,Az:20508,Gx:386,Gy:-464,Gz:51.HR:75,SPO2:59
GSR:1000,Ax:-3460,Ay:-340,Az:20348,Gx:385,Gy:-474,Gz:23.HR:75,SPO2:59
GSR:982,Ax:-3412,Ay:-364,Az:20512,Gx:390,Gy:-517,Gz:13.HR:75,SPO2:59
GSR:987,Ax:-3292,Ay:-484,Az:20444,Gx:449,Gy:-487,Gz:40.HR:75,SPO2:59
GSR:990,Ax:-3448,Ay:-416,Az:20460,Gx:482,Gy:-423,Gz:42.HR:75,SPO2:59
GSR:987,Ax:-3556,Ay:-344,Az:20428,Gx:474,Gy:-376,Gz:35.HR:75,SPO2:59
GSR:992,Ax:-3492,Ay:-320,Az:20480,Gx:474,Gy:-417,Gz:32.HR:75,SPO2:59
GSR:993,Ax:-3400,Ay:-308,Az:20460,Gx:426,Gy:-432,Gz:10.HR:75,SPO2:59
GSR:1007,Ax:-3532,Ay:-336,Az:20320,Gx:394,Gy:-484,Gz:-12.HR:75,SPO2:59
GSR:1008,Ax:-3364,Ay:-476,Az:20484,Gx:423,Gy:-502,Gz:-29.HR:75,SPO2:59
GSR:1004,Ax:-3304,Ay:-384,Az:20460,Gx:447,Gy:-455,Gz:23.HR:75,SPO2:59
GSR:1004,Ax:-3420,Ay:-360,Az:20500,Gx:462,Gy:-417,Gz:31.HR:75,SPO2:59
GSR:1012,Ax:-3508,Ay:-384,Az:20488,Gx:401,Gy:-408,Gz:17.HR:75,SPO2:59
GSR:991,Ax:-3500,Ay:-364,Az:20396,Gx:389,Gy:-438,Gz:-17.HR:75,SPO2:59
GSR:1003,Ax:-3532,Ay:-408,Az:20272,Gx:419,Gy:-476,Gz:16.HR:75,SPO2:59
GSR:1019,Ax:-3412,Ay:-304,Az:20412,Gx:463,Gy:-464,Gz:29.HR:75,SPO2:59
GSR:1022,Ax:-3404,Ay:-380,Az:20468,Gx:465,Gy:-471,Gz:24.HR:75,SPO2:59
GSR:1005,Ax:-3420,Ay:-384,Az:20436,Gx:448,Gy:-457,Gz:19.HR:75,SPO2:59
GSR:1015,Ax:-3296,Ay:-320,Az:20544,Gx:441,Gy:-416,Gz:-10.HR:75,SPO2:59
GSR:1022,Ax:-3352,Ay:-268,Az:20356,Gx:409,Gy:-387,Gz:15.HR:75,SPO2:59
GSR:1006,Ax:-3376,Ay:-424,Az:20500,Gx:421,Gy:-401,Gz:11.HR:75,SPO2:59
GSR:986,Ax:-3528,Ay:-388,Az:20584,Gx:455,Gy:-447,Gz:8.HR:75,SPO2:59
GSR:1000,Ax:-3416,Ay:-396,Az:20524,Gx:456,Gy:-453,Gz:-12.HR:75,SPO2:59
GSR:975,Ax:-3384,Ay:-304,Az:20456,Gx:454,Gy:-447,Gz:15.HR:75,SPO2:59
GSR:982,Ax:-3268,Ay:-320,Az:20452,Gx:476,Gy:-413,Gz:24.HR:75,SPO2:59
GSR:1004,Ax:-3364,Ay:-360,Az:20448,Gx:423,Gy:-429,Gz:36.HR:75,SPO2:59
GSR:1008,Ax:-3524,Ay:-440,Az:20420,Gx:404,Gy:-458,Gz:9.HR:75,SPO2:59
GSR:1013,Ax:-3440,Ay:-408,Az:20340,Gx:432,Gy:-515,Gz:29.HR:75,SPO2:59
GSR:1000,Ax:-3396,Ay:-396,Az:20408,Gx:417,Gy:-506,Gz:41.HR:75,SPO2:59
GSR:1002,Ax:-3304,Ay:-392,Az:20392,Gx:442,Gy:-505,Gz:-18.HR:75,SPO2:59
GSR:1006,Ax:-3332,Ay:-452,Az:20548,Gx:452,Gy:-504,Gz:9.HR:75,SPO2:59
GSR:992,Ax:-3356,Ay:-356,Az:20376,Gx:461,Gy:-436,Gz:34.HR:75,SPO2:59
GSR:995,Ax:-3488,Ay:-312,Az:20436,Gx:391,Gy:-368,Gz:33.HR:75,SPO2:59
GSR:1004,Ax:-3424,Ay:-304,Az:20392,Gx:367,Gy:-427,Gz:18.HR:75,SPO2:59
GSR:993,Ax:-3452,Ay:-376,Az:20376,Gx:359,Gy:-510,Gz:12.HR:75,SPO2:59
GSR:1006,Ax:-3352,Ay:-492,Az:20588,Gx:478,Gy:-524,Gz:-2.HR:75,SPO2:59
GSR:996,Ax:-3296,Ay:-496,Az:20396,Gx:453,Gy:-442,Gz:14.HR:75,SPO2:59
GSR:999,Ax:-3312,Ay:-336,Az:20536,Gx:478,Gy:-327,Gz:50.HR:75,SPO2:59
GSR:1007,Ax:-3432,Ay:-360,Az:20572,Gx:430,Gy:-376,Gz:51.HR:75,SPO2:59
GSR:1003,Ax:-3608,Ay:-340,Az:20424,Gx:435,Gy:-492,Gz:-45.HR:75,SPO2:59
GSR:993,Ax:-3404,Ay:-436,Az:20456,Gx:431,Gy:-589,Gz:-22.HR:75,SPO2:59
GSR:1009,Ax:-3372,Ay:-372,Az:20380,Gx:460,Gy:-510,Gz:10.HR:75,SPO2:59
GSR:1016,Ax:-3344,Ay:-448,Az:20496,Gx:460,Gy:-449,Gz:29.HR:75,SPO2:59
GSR:1012,Ax:-3364,Ay:-396,Az:20440,Gx:454,Gy:-387,Gz:59.HR:75,SPO2:59
GSR:998,Ax:-3492,Ay:-372,Az:20540,Gx:430,Gy:-434,Gz:28.HR:75,SPO2:59
GSR:994,Ax:-3472,Ay:-356,Az:20440,Gx:391,Gy:-497,Gz:38.HR:75,SPO2:59
GSR:970,Ax:-3396,Ay:-400,Az:20508,Gx:421,Gy:-498,Gz:-3.HR:75,SPO2:59
GSR:993,Ax:-3344,Ay:-376,Az:20456,Gx:442,Gy:-490,Gz:11.HR:75,SPO2:59
GSR:999,Ax:-3400,Ay:-332,Az:20552,Gx:460,Gy:-474,Gz:54.HR:75,SPO2:59
GSR:998,Ax:-3300,Ay:-392,Az:20472,Gx:457,Gy:-483,Gz:20.HR:75,SPO2:59
GSR:1002,Ax:-3388,Ay:-388,Az:20492,Gx:439,Gy:-454,Gz:-2.HR:75,SPO2:59
GSR:1015,Ax:-3148,Ay:-408,Az:20496,Gx:399,Gy:-400,Gz:21.HR:75,SPO2:59
GSR:1010,Ax:-3356,Ay:-464,Az:20548,Gx:428,Gy:-414,Gz:28.HR:75,SPO2:59
GSR:988,Ax:-3360,Ay:-384,Az:20368,Gx:454,Gy:-432,Gz:20.HR:75,SPO2:59
GSR:1000,Ax:-3532,Ay:-348,Az:20332,Gx:467,Gy:-423,Gz:17.HR:75,SPO2:59
GSR:994,Ax:-3360,Ay:-308,Az:20476,Gx:453,Gy:-433,Gz:13.HR:75,SPO2:59
GSR:1000,Ax:-3408,Ay:-336,Az:20380,Gx:431,Gy:-464,Gz:12.HR:75,SPO2:59
GSR:1008,Ax:-3432,Ay:-452,Az:20360,Gx:424,Gy:-489,Gz:4.HR:75,SPO2:59
GSR:987,Ax:-3296,Ay:-292,Az:20524,Gx:457,Gy:-462,Gz:32.HR:75,SPO2:59
GSR:984,Ax:-3360,Ay:-380,Az:20388,Gx:441,Gy:-395,Gz:22.HR:75,SPO2:59
GSR:999,Ax:-3448,Ay:-312,Az:20524,Gx:429,Gy:-421,Gz:41.HR:75,SPO2:59
GSR:994,Ax:-3448,Ay:-296,Az:20408,Gx:437,Gy:-425,Gz:29.HR:75,SPO2:59
GSR:1006,Ax:-3344,Ay:-288,Az:20416,Gx:389,Gy:-490,Gz:5.HR:75,SPO2:59
GSR:994,Ax:-3424,Ay:-420,Az:20484,Gx:445,Gy:-535,Gz:0.HR:75,SPO2:59
GSR:991,Ax:-3292,Ay:-380,Az:20440,Gx:459,Gy:-488,Gz:29.HR:75,SPO2:59
GSR:1006,Ax:-3308,Ay:-360,Az:20436,Gx:429,Gy:-400,Gz:26.HR:75,SPO2:59
GSR:995,Ax:-3416,Ay:-428,Az:20424,Gx:389,Gy:-369,Gz:22.HR:75,SPO2:59
GSR:992,Ax:-3396,Ay:-356,Az:20520,Gx:383,Gy:-455,Gz:8.HR:75,SPO2:59
GSR:1004,Ax:-3416,Ay:-396,Az:20472,Gx:391,Gy:-528,Gz:10.HR:75,SPO2:59
GSR:1001,Ax:-3400,Ay:-352,Az:20516,Gx:447,Gy:-529,Gz:13.HR:75,SPO2:59
GSR:1001,Ax:-3372,Ay:-440,Az:20376,Gx:486,Gy:-463,Gz:42.HR:75,SPO2:59
GSR:1007,Ax:-3352,Ay:-340,Az:20496,Gx:458,Gy:-394,Gz:48.HR:75,SPO2:59
GSR:1006,Ax:-3344,Ay:-412,Az:20500,Gx:466,Gy:-355,Gz:26.HR:75,SPO2:56
GSR:1007,Ax:-3268,Ay:-304,Az:20376,Gx:450,Gy:-379,Gz:41.HR:75,SPO2:56
GSR:996,Ax:-3484,Ay:-352,Az:20416,Gx:402,Gy:-475,Gz:5.HR:75,SPO2:56
GSR:1004,Ax:-3424,Ay:-420,Az:20424,Gx:435,Gy:-518,Gz:1.HR:75,SPO2:56
GSR:1009,Ax:-3416,Ay:-408,Az:20480,Gx:487,Gy:-502,Gz:41.HR:75,SPO2:56
GSR:997,Ax:-3272,Ay:-356,Az:20384,Gx:460,Gy:-423,Gz:15.HR:75,SPO2:56
GSR:1011,Ax:-3364,Ay:-340,Az:20496,Gx:396,Gy:-377,Gz:24.HR:75,SPO2:56
GSR:986,Ax:-3332,Ay:-408,Az:20408,Gx:401,Gy:-412,Gz:13.HR:75,SPO2:56
GSR:1002,Ax:-3388,Ay:-328,Az:20488,Gx:417,Gy:-466,Gz:37.HR:75,SPO2:56
GSR:1001,Ax:-3384,Ay:-372,Az:20528,Gx:436,Gy:-456,Gz:56.HR:75,SPO2:56
GSR:995,Ax:-3460,Ay:-328,Az:20424,Gx:458,Gy:-456,Gz:52.HR:75,SPO2:56
GSR:993,Ax:-3292,Ay:-312,Az:20432,Gx:450,Gy:-409,Gz:40.HR:75,SPO2:56
GSR:1003,Ax:-3352,Ay:-292,Az:20388,Gx:416,Gy:-396,Gz:32.HR:75,SPO2:56
GSR:990,Ax:-3380,Ay:-388,Az:20592,Gx:435,Gy:-420,Gz:8.HR:75,SPO2:56
GSR:991,Ax:-3380,Ay:-428,Az:20412,Gx:430,Gy:-412,Gz:40.HR:75,SPO2:56
GSR:995,Ax:-3388,Ay:-400,Az:20568,Gx:451,Gy:-434,Gz:12.HR:75,SPO2:56
GSR:1009,Ax:-3388,Ay:-380,Az:20568,Gx:436,Gy:-427,Gz:30.HR:75,SPO2:56
GSR:990,Ax:-3320,Ay:-320,Az:20620,Gx:455,Gy:-407,Gz:22.HR:75,SPO2:56
GSR:995,Ax:-3352,Ay:-284,Az:20484,Gx:434,Gy:-426,Gz:4.HR:75,SPO2:56
GSR:1008,Ax:-3404,Ay:-432,Az:20312,Gx:428,Gy:-436,Gz:29.HR:75,SPO2:56
GSR:994,Ax:-3312,Ay:-396,Az:20456,Gx:440,Gy:-492,Gz:44.HR:75,SPO2:56
GSR:992,Ax:-3256,Ay:-416,Az:20508,Gx:448,Gy:-441,Gz:31.HR:75,SPO2:56
GSR:1001,Ax:-3324,Ay:-292,Az:20576,Gx:413,Gy:-427,Gz:54.HR:75,SPO2:56
GSR:997,Ax:-3404,Ay:-376,Az:20404,Gx:382,Gy:-451,Gz:56.HR:75,SPO2:56
GSR:992,Ax:-3384,Ay:-420,Az:20436,Gx:427,Gy:-536,Gz:-16.HR:75,SPO2:56
GSR:996,Ax:-3240,Ay:-428,Az:20584,Gx:491,Gy:-527,Gz:7.HR:75,SPO2:56
GSR:1008,Ax:-3276,Ay:-260,Az:20408,Gx:462,Gy:-385,Gz:29.HR:75,SPO2:56
GSR:1004,Ax:-3296,Ay:-300,Az:20476,Gx:390,Gy:-304,Gz:66.HR:75,SPO2:56
GSR:997,Ax:-3512,Ay:-356,Az:20352,Gx:352,Gy:-336,Gz:30.HR:75,SPO2:56
GSR:988,Ax:-3520,Ay:-332,Az:20356,Gx:371,Gy:-480,Gz:44.HR:75,SPO2:56
GSR:998,Ax:-3272,Ay:-452,Az:20472,Gx:433,Gy:-551,Gz:19.HR:75,SPO2:56
GSR:998,Ax:-3196,Ay:-380,Az:20480,Gx:474,Gy:-482,Gz:13.HR:75,SPO2:56
GSR:1004,Ax:-3256,Ay:-424,Az:20516,Gx:482,Gy:-384,Gz:47.HR:75,SPO2:56
GSR:998,Ax:-3324,Ay:-268,Az:20300,Gx:452,Gy:-330,Gz:48.HR:75,SPO2:56
GSR:999,Ax:-3512,Ay:-352,Az:20348,Gx:422,Gy:-343,Gz:41.HR:75,SPO2:56
GSR:987,Ax:-3520,Ay:-420,Az:20516,Gx:417,Gy:-473,Gz:9.HR:75,SPO2:56
GSR:987,Ax:-3380,Ay:-436,Az:20340,Gx:451,Gy:-503,Gz:-6.HR:75,SPO2:56
GSR:1005,Ax:-3284,Ay:-428,Az:20564,Gx:462,Gy:-474,Gz:50.HR:75,SPO2:56
GSR:1001,Ax:-3292,Ay:-252,Az:20456,Gx:472,Gy:-418,Gz:27.HR:75,SPO2:56
GSR:996,Ax:-3404,Ay:-328,Az:20500,Gx:397,Gy:-402,Gz:34.HR:75,SPO2:56
GSR:988,Ax:-3360,Ay:-388,Az:20484,Gx:402,Gy:-447,Gz:14.HR:75,SPO2:56
GSR:999,Ax:-3304,Ay:-400,Az:20512,Gx:433,Gy:-442,Gz:40.HR:75,SPO2:56
GSR:992,Ax:-3396,Ay:-396,Az:20428,Gx:445,Gy:-436,Gz:39.HR:75,SPO2:56
GSR:988,Ax:-3292,Ay:-296,Az:20344,Gx:443,Gy:-396,Gz:53.HR:75,SPO2:56
GSR:1008,Ax:-3292,Ay:-352,Az:20312,Gx:461,Gy:-410,Gz:26.HR:75,SPO2:56
GSR:1004,Ax:-3312,Ay:-324,Az:20552,Gx:403,Gy:-395,Gz:50.HR:75,SPO2:56
GSR:995,Ax:-3376,Ay:-364,Az:20516,Gx:397,Gy:-405,Gz:25.HR:75,SPO2:56
GSR:1005,Ax:-3380,Ay:-364,Az:20376,Gx:436,Gy:-402,Gz:42.HR:75,SPO2:56
GSR:999,Ax:-3328,Ay:-384,Az:20468,Gx:429,Gy:-379,Gz:36.HR:75,SPO2:56
GSR:985,Ax:-3416,Ay:-328,Az:20452,Gx:465,Gy:-419,Gz:38.HR:75,SPO2:56
GSR:990,Ax:-3388,Ay:-372,Az:20592,Gx:444,Gy:-449,Gz:32.HR:75,SPO2:56
GSR:997,Ax:-3276,Ay:-332,Az:20412,Gx:419,Gy:-441,Gz:21.HR:75,SPO2:56
GSR:999,Ax:-3256,Ay:-380,Az:20492,Gx:417,Gy:-402,Gz:17.HR:75,SPO2:56
GSR:1003,Ax:-3428,Ay:-316,Az:20404,Gx:443,Gy:-389,Gz:47.HR:75,SPO2:56
GSR:996,Ax:-3344,Ay:-392,Az:20376,Gx:446,Gy:-414,Gz:28.HR:75,SPO2:56
GSR:999,Ax:-3412,Ay:-440,Az:20516,Gx:431,Gy:-489,Gz:33.HR:75,SPO2:56
GSR:999,Ax:-3300,Ay:-348,Az:20484,Gx:463,Gy:-475,Gz:13.HR:75,SPO2:56
GSR:994,Ax:-3320,Ay:-288,Az:20484,Gx:430,Gy:-413,Gz:55.HR:75,SPO2:56
GSR:1002,Ax:-3404,Ay:-348,Az:20464,Gx:413,Gy:-363,Gz:32.HR:75,SPO2:56
GSR:994,Ax:-3452,Ay:-276,Az:20400,Gx:420,Gy:-421,Gz:44.HR:75,SPO2:56
GSR:986,Ax:-3360,Ay:-312,Az:20508,Gx:444,Gy:-475,Gz:-1.HR:75,SPO2:56
GSR:1008,Ax:-3292,Ay:-336,Az:20596,Gx:460,Gy:-415,Gz:18.HR:75,SPO2:56
GSR:992,Ax:-3344,Ay:-304,Az:20540,Gx:377,Gy:-356,Gz:29.HR:75,SPO2:56
GSR:992,Ax:-3440,Ay:-280,Az:20420,Gx:396,Gy:-371,Gz:34.HR:75,SPO2:56
GSR:996,Ax:-3448,Ay:-356,Az:20448,Gx:420,Gy:-447,Gz:21.HR:75,SPO2:56
GSR:987,Ax:-3284,Ay:-384,Az:20472,Gx:487,Gy:-431,Gz:54.HR:75,SPO2:56
GSR:988,Ax:-3224,Ay:-404,Az:20512,Gx:471,Gy:-375,Gz:46.HR:75,SPO2:56
GSR:1008,Ax:-3368,Ay:-344,Az:20448,Gx:462,Gy:-314,Gz:64.HR:75,SPO2:56
GSR:1003,Ax:-3432,Ay:-304,Az:20468,Gx:429,Gy:-332,Gz:21.HR:75,SPO2:56
GSR:993,Ax:-3460,Ay:-344,Az:20380,Gx:409,Gy:-433,Gz:56.HR:75,SPO2:56
GSR:1000,Ax:-3472,Ay:-364,Az:20440,Gx:411,Gy:-551,Gz:-12.HR:75,SPO2:56
GSR:993,Ax:-3248,Ay:-468,Az:20456,Gx:461,Gy:-519,Gz:0.HR:75,SPO2:56
GSR:995,Ax:-3256,Ay:-436,Az:20384,Gx:456,Gy:-416,Gz:28.HR:75,SPO2:56
GSR:986,Ax:-3288,Ay:-284,Az:20444,Gx:464,Gy:-328,Gz:60.HR:75,SPO2:56
GSR:1004,Ax:-3376,Ay:-308,Az:20416,Gx:428,Gy:-329,Gz:25.HR:75,SPO2:56
GSR:1005,Ax:-3500,Ay:-292,Az:20448,Gx:421,Gy:-370,Gz:19.HR:75,SPO2:56
GSR:993,Ax:-3348,Ay:-324,Az:20376,Gx:407,Gy:-439,Gz:25.HR:75,SPO2:56
GSR:995,Ax:-3344,Ay:-316,Az:20468,Gx:451,Gy:-435,Gz:47.HR:75,SPO2:56
GSR:990,Ax:-3296,Ay:-356,Az:20408,Gx:483,Gy:-390,Gz:38.HR:75,SPO2:56
GSR:998,Ax:-3348,Ay:-344,Az:20416,Gx:457,Gy:-376,Gz:37.HR:75,SPO2:56
GSR:994,Ax:-3412,Ay:-344,Az:20516,Gx:427,Gy:-355,Gz:32.HR:75,SPO2:56
GSR:996,Ax:-3360,Ay:-412,Az:20468,Gx:423,Gy:-389,Gz:39.HR:75,SPO2:56
GSR:987,Ax:-3404,Ay:-396,Az:20432,Gx:438,Gy:-369,Gz:54.HR:75,SPO2:56
GSR:1012,Ax:-3404,Ay:-404,Az:20472,Gx:430,Gy:-361,Gz:61.HR:75,SPO2:56
GSR:1000,Ax:-3396,Ay:-340,Az:20544,Gx:443,Gy:-368,Gz:32.HR:75,SPO2:56
GSR:1006,Ax:-3532,Ay:-312,Az:20396,Gx:426,Gy:-400,Gz:54.HR:75,SPO2:56
GSR:1013,Ax:-3472,Ay:-364,Az:20484,Gx:420,Gy:-404,Gz:21.HR:75,SPO2:56
GSR:996,Ax:-3372,Ay:-304,Az:20500,Gx:419,Gy:-445,Gz:36.HR:75,SPO2:56
GSR:1014,Ax:-3388,Ay:-388,Az:20340,Gx:455,Gy:-416,Gz:19.HR:75,SPO2:56
GSR:990,Ax:-3320,Ay:-284,Az:20596,Gx:459,Gy:-421,Gz:51.HR:75,SPO2:56
