Time,GRS,Ax,Ay,Az,Gx,Gy,Gz,HR,SPO2
9.82,1024,-13012,5528,13192,406,-223,102,93,75
9.84,1037,-13136,5580,13124,434,-179,86,93,75
9.86,1039,-13372,5680,13292,469,-486,34,93,75
9.88,1043,-13208,5796,13500,413,-646,-53,93,75
9.90,1029,-13000,5748,13272,317,-467,-48,93,75
9.92,1039,-12936,5520,13160,304,-413,16,93,75
9.94,1038,-13008,5412,13196,312,-513,80,93,75
9.96,1040,-12932,5500,13260,341,-557,76,93,75
9.98,1026,-13096,5576,13356,379,-524,-16,93,75
10.00,1026,-12968,5556,13372,315,-425,-31,93,75
10.02,1039,-12848,5416,13372,323,-401,8,93,75
10.04,1035,-13128,5452,13220,336,-443,48,93,75
10.06,1029,-13072,5452,13180,391,-448,45,93,75
10.08,1028,-13064,5584,13272,381,-444,-34,93,75
10.10,1038,-12924,5488,13292,407,-409,-8,93,75
10.12,1040,-12980,5440,13176,411,-528,24,93,75
10.14,1041,-13028,5480,13192,382,-547,74,93,75
10.16,1021,-12956,5492,13524,386,-436,75,93,75
10.18,1029,-13080,5596,13340,327,-313,32,93,75
10.20,1045,-13076,5472,13196,346,-247,27,93,75
10.22,1038,-13068,5464,13100,377,-399,31,93,75
10.24,1033,-13068,5484,13260,407,-470,17,93,75
10.26,1038,-13092,5540,13328,417,-559,50,93,75
10.28,1024,-13068,5604,13440,419,-456,52,93,75
10.30,1036,-13024,5496,13428,365,-306,43,93,75
10.32,1040,-12940,5540,13344,337,-275,41,93,75
10.34,1038,-12960,5544,13128,372,-487,44,93,75
10.36,1026,-13060,5568,13028,393,-438,52,93,75
10.38,1032,-13176,5548,13040,378,-433,-21,93,75
10.40,1035,-13104,5516,13272,354,-490,-10,93,75
10.42,1024,-13092,5648,13312,358,-533,-9,93,75
10.44,1028,-12980,5572,13340,311,-486,32,93,75
10.46,1032,-12844,5372,13384,288,-392,60,93,75
10.48,1040,-13024,5380,13124,337,-322,92,93,75
10.50,1038,-13216,5584,13168,390,-376,49,93,75
10.52,1042,-13148,5608,13264,377,-470,-30,93,75
10.54,1040,-12944,5632,13212,377,-386,-74,93,75
10.56,1019,-12972,5480,13152,364,-390,-16,93,75
10.58,1025,-13008,5564,13212,340,-598,6,93,75
10.60,1028,-13060,5544,13268,287,-575,6,93,75
10.62,1024,-13184,5540,13400,264,-422,-33,93,75
10.64,1025,-13124,5352,13132,254,-461,-45,93,75
10.66,1036,-12956,5480,13116,333,-639,-129,93,75
10.68,1027,-13008,5460,13316,337,-625,-91,93,75
10.70,1035,-12936,5388,13384,337,-746,-97,93,75
10.72,1026,-12772,5328,13340,316,-571,-6,93,75
10.74,1028,-12924,5404,13424,337,-467,69,93,75
10.76,1028,-13076,5392,13368,338,-459,93,93,75
10.78,1018,-12976,5572,13288,399,-464,53,93,75
10.80,1036,-13120,5464,13164,357,-433,55,93,75
10.82,1029,-13152,5568,13112,391,-522,41,93,75
10.84,1048,-12940,5520,13344,374,-424,-9,93,75
10.86,1028,-13084,5472,13260,338,-365,31,93,75
10.88,1022,-12908,5404,13372,360,-478,64,93,75
10.90,1010,-13084,5412,13204,376,-541,90,93,75
10.92,1028,-13132,5568,13340,379,-527,31,93,75
10.94,1037,-13104,5488,13316,398,-416,12,93,75
10.96,1040,-13100,5492,13280,362,-391,-3,93,75
10.98,1037,-13012,5580,13328,368,-468,5,93,75
11.00,1032,-12964,5476,13224,389,-489,58,93,75
11.02,1045,-13064,5504,13360,372,-396,64,93,75
11.04,1047,-13068,5456,13412,375,-343,47,93,75
11.06,1024,-13092,5468,13276,364,-308,-17,93,75
11.08,1033,-13112,5536,13180,375,-409,14,93,75
11.10,1039,-13068,5476,13224,400,-515,34,93,75
11.12,1037,-13080,5456,13220,398,-443,40,93,75
11.14,1026,-13096,5496,13300,357,-381,44,93,75
11.16,1040,-13116,5624,13356,319,-397,21,93,75
11.18,1040,-13196,5564,13400,281,-455,27,93,75
11.20,1020,-13036,5412,13124,287,-547,15,93,75
11.22,1024,-12828,5472,13172,373,-419,24,93,75
11.24,1031,-12996,5472,13244,394,-382,42,93,75
11.26,1044,-13180,5560,13500,418,-370,39,93,75
11.28,1029,-13100,5628,13328,396,-374,10,93,75
11.30,1021,-13020,5700,13176,386,-430,33,93,75
11.32,1035,-13108,5640,13172,356,-514,56,93,75
11.34,1030,-13084,5572,13268,344,-580,20,93,75
11.36,1031,-13156,5580,13448,292,-530,-74,93,75
11.38,1048,-13028,5448,13164,278,-550,-43,93,75
11.40,1030,-12916,5336,13280,319,-580,-60,93,75
11.42,1030,-12964,5468,13196,342,-612,6,93,75
11.44,1026,-13092,5524,13348,315,-526,7,93,75
11.46,1040,-13152,5480,13392,299,-451,-31,93,75
11.48,1031,-13052,5460,13388,281,-515,-28,93,75
11.50,1044,-12940,5432,13248,307,-594,22,93,75
11.52,1021,-12868,5536,13072,389,-661,25,93,75
11.54,1022,-13044,5536,13416,385,-498,29,93,75
11.56,1042,-12948,5412,13404,356,-342,5,93,75
11.58,1021,-13064,5372,13224,328,-350,9,93,75
11.60,1032,-12968,5460,13284,364,-499,25,93,75
11.62,1036,-12944,5464,13112,360,-451,30,93,75
11.64,1030,-12940,5428,13396,388,-389,72,93,75
11.66,1040,-12992,5444,13440,397,-406,45,93,75
11.68,1029,-12948,5560,13412,381,-378,-2,93,75
11.70,1032,-13048,5348,13312,365,-391,-9,93,75
11.72,1025,-13020,5404,13148,385,-423,28,93,75
11.74,1048,-13008,5424,13204,387,-444,42,93,75
11.76,1039,-13076,5532,13224,395,-373,41,93,75
11.78,1025,-13064,5444,13412,351,-355,70,93,75
11.80,1036,-13136,5516,13384,399,-387,48,93,75
11.82,1026,-13036,5452,13164,410,-378,43,93,75
11.84,1024,-13152,5416,13228,377,-478,33,93,75
11.86,1042,-12988,5468,13448,358,-474,23,93,75
11.88,1037,-12984,5504,13220,361,-401,40,93,75
11.90,1038,-13220,5548,13252,349,-508,39,93,75
11.92,1028,-13052,5492,13340,301,-497,9,93,75
11.94,1030,-13140,5460,13260,301,-421,3,93,75
11.96,1040,-13072,5292,13288,358,-468,18,93,75
11.98,1039,-13072,5404,13296,377,-569,60,93,75
12.00,1040,-13164,5536,13460,360,-518,11,93,75
12.02,1026,-12968,5456,13204,372,-454,-2,93,75
12.04,1026,-13004,5520,13360,355,-333,-1,93,75
12.06,1034,-13144,5536,13288,386,-483,49,93,75
12.08,1038,-13056,5628,13212,348,-658,35,93,75
12.10,1030,-13016,5440,13284,334,-544,24,93,75
12.12,1028,-13004,5408,13232,384,-525,-51,93,75
12.14,1026,-12932,5444,13288,423,-580,-78,93,75
12.16,1043,-12904,5412,13188,441,-613,-7,93,75
12.18,1035,-12992,5376,13308,464,-662,6,93,75
12.20,1040,-13172,5524,13392,397,-623,4,93,82
12.22,1040,-13144,5576,13388,340,-576,-43,93,82
12.24,1028,-13060,5532,13164,305,-649,-133,93,82
12.26,1018,-12976,5316,13204,358,-754,-107,93,82
12.28,1034,-12944,5372,13268,459,-901,-26,93,82
12.30,1025,-12876,5532,13364,438,-757,3,93,82
12.32,1039,-13072,5560,13532,428,-678,-42,93,82
12.34,1016,-13076,5672,13608,351,-829,-38,93,82
12.36,1048,-13020,5508,13420,358,-962,-38,93,82
12.38,1045,-13152,5456,13408,359,-874,-60,93,82
12.40,1036,-12900,5548,13448,410,-855,-86,93,82
12.42,1023,-12960,5412,13332,389,-1087,-91,93,82
12.44,1048,-12800,5260,13276,433,-1205,-50,93,82
12.46,1018,-13088,5548,13708,371,-1204,-37,93,82
12.48,1027,-12972,5568,13788,340,-1088,-72,93,82
12.50,1045,-12896,5488,13596,239,-1267,-143,93,82
12.52,1033,-12788,5336,13556,195,-1591,-223,93,82
12.54,1037,-12752,5208,13724,200,-1738,-307,93,82
12.56,1030,-12536,5276,13752,210,-1660,-265,93,82
12.58,1039,-12784,5360,14008,208,-1495,-167,93,82
12.60,1029,-12832,5564,13820,202,-1671,-154,93,82
12.62,1025,-12760,5596,13956,43,-1802,-157,93,82
12.64,1016,-12684,5572,14116,-116,-2046,-182,93,82
12.66,1030,-12600,5448,14176,-336,-2097,-208,93,82
12.68,1034,-12692,5420,14184,-525,-2184,-127,93,82
12.70,1042,-12796,5452,14320,-595,-2306,20,93,82
12.72,1037,-13004,5304,14260,-673,-2697,65,93,82
12.74,1036,-12912,5436,14616,-802,-3052,68,93,82
12.76,1047,-12912,5284,14492,-1062,-3266,42,93,82
12.78,1044,-12928,5080,14540,-1185,-3291,144,93,82
12.80,1033,-12712,5172,14440,-1185,-3459,388,93,82
12.82,1038,-12592,5304,14392,-1206,-3758,597,93,82
12.84,1035,-12316,5304,14432,-1279,-4198,775,93,82
12.86,1032,-11772,5388,14680,-1313,-4426,1234,93,82
12.88,1035,-11448,5464,14888,-1362,-4435,1786,93,82
12.90,1022,-11396,5368,14980,-1445,-4513,2359,93,82
12.92,1043,-11452,5480,14948,-1429,-4665,2867,93,82
12.94,1008,-11136,5500,14988,-1403,-4862,3284,93,82
12.96,1019,-11060,5472,15248,-1512,-4990,3669,93,82
12.98,1038,-10824,5616,15700,-1732,-4893,3967,93,82
13.00,1025,-10728,5616,15796,-1934,-4729,4186,93,82
13.02,1043,-10812,5592,16100,-2105,-4812,4240,93,82
13.04,1030,-10760,5820,16232,-2256,-4972,4273,93,82
13.06,1029,-11068,5784,16416,-2483,-5324,4191,93,82
13.08,1029,-10880,5864,16484,-2605,-5755,4027,93,82
13.10,1028,-10652,5880,16816,-2793,-5731,3851,93,82
13.12,1032,-10396,5956,17228,-3005,-5482,3428,93,82
13.14,1034,-10136,5804,17216,-3245,-5427,3097,93,82
13.16,1027,-9736,5816,17204,-3406,-5152,2850,93,82
13.18,1028,-9124,5684,17192,-3417,-4519,2671,93,82
13.20,1033,-9092,5696,17432,-3438,-3826,2517,93,82
13.22,1022,-8432,5636,17252,-3187,-3317,2691,93,82
13.24,1024,-8344,5628,17320,-2720,-2861,2890,93,82
13.26,1038,-8324,5780,17652,-2146,-2807,3074,93,82
13.28,1020,-7800,5516,17976,-1561,-2814,3288,93,82
13.30,1021,-7792,5172,18368,-1158,-2364,3208,93,82
13.32,1037,-8320,4836,18460,-907,-2287,2801,93,82
13.34,1026,-8572,4892,18192,-776,-3232,2291,93,82
13.36,1032,-7748,4932,17884,-695,-3953,1709,93,82
13.38,1024,-7256,5000,17704,-633,-3501,1305,93,82
13.40,1032,-7240,5292,17868,-506,-2671,1114,93,82
13.42,1021,-7756,5460,17920,-329,-2599,1056,93,82
13.44,1014,-8008,5628,18080,-62,-3229,944,93,82
13.46,1024,-7620,5268,18144,53,-3913,747,93,82
13.48,1027,-7096,4760,17720,39,-4011,533,93,82
13.50,1025,-6720,5400,17948,-512,-2840,685,93,82
13.52,1024,-7996,4968,18604,-910,-1163,64,93,82
13.54,1020,-8656,5084,17868,-1052,-2094,-521,93,82
13.56,1032,-7960,5052,17752,-1042,-2449,-1164,93,82
13.58,1020,-7584,4752,17148,-731,-1760,-1554,93,82
13.60,1036,-7592,4184,17200,-195,-1695,-1919,93,82
13.62,1013,-7556,3548,17564,503,-2562,-2362,93,82
13.64,1049,-7116,3220,18068,1089,-3098,-2654,93,82
13.66,1031,-8388,2612,17644,1100,-5420,-4294,93,82
13.68,1036,-8812,2444,17956,2482,-10949,-3985,93,82
13.70,1040,-7084,3324,18688,3717,-14921,-3901,93,82
13.72,1043,-6176,3968,19496,4818,-17527,-4036,93,82
13.74,1017,-4680,4760,20416,5441,-19133,-3947,93,82
13.76,1024,-1624,5900,21396,5356,-17920,-3395,93,82
13.78,1047,-508,6136,21780,3992,-14291,-3454,93,82
13.80,1024,-316,6544,21688,2769,-11177,-2617,93,82
13.82,1032,-788,6212,22240,1495,-9260,-3190,93,82
13.84,1034,392,7000,22456,-23,-4400,-2807,93,82
13.86,1047,884,6480,23136,-1087,659,-3102,93,82
13.88,1036,-256,7480,24056,-2545,6054,-3643,93,82
13.90,1036,-4568,10224,24976,-4251,9028,-3110,93,82
13.92,1041,-10060,7424,25984,-7016,-1109,-6679,93,82
13.94,1018,-3080,11788,25012,-8127,-7369,-4802,93,82
13.96,1021,1980,12300,22944,-11442,-448,-5586,93,82
13.98,1030,468,10636,20372,-14126,6360,-5946,93,82
14.00,1039,-1912,8660,19060,-14802,6950,-6104,93,82
14.02,1040,-1600,7652,18512,-14059,6478,-5573,93,82
14.04,1029,-1212,6772,17600,-13468,8204,-5391,93,82
14.06,1037,-1860,4492,16440,-11819,8717,-4570,93,82
14.08,1019,-3224,2788,16844,-9939,7436,-3014,93,82
14.10,1045,-3500,2344,17488,-8229,5696,-1263,93,82
14.12,1017,-2188,1604,18308,-6970,4914,1452,93,82
14.14,1049,-1024,1576,17076,-6224,5646,4149,93,82
14.16,1017,-1256,604,15008,-5290,5886,6908,93,82
14.18,1030,-2304,-784,14536,-3633,4653,9139,93,82
14.20,1041,-1960,-1356,14704,-1914,2660,11725,93,82
14.22,1041,-2924,-956,16096,-681,1288,14304,93,82
14.24,1008,-2700,-1256,15584,165,1663,16430,93,82
14.26,1031,-2036,-2176,14776,1982,2721,19084,93,82
14.28,1037,-4580,-1576,14104,3156,6378,19512,93,82
14.30,1022,-8660,-1108,14548,2939,10393,18188,93,82
14.32,1040,-15268,-2128,17008,2458,4522,17099,93,82
14.34,1042,-10480,-3080,17212,6265,-4911,17430,93,82
14.36,1030,-5816,456,17240,8158,-3361,15534,93,82
14.38,1011,-5576,1560,14964,9324,5093,14845,93,82
14.40,1040,-7532,1096,11792,10675,5825,15506,93,82
14.42,1030,-10168,1660,11720,14517,2759,14297,93,82
14.44,1016,-9832,5924,13072,17164,6879,12649,93,82
14.46,1026,-8876,6188,12676,18324,10755,13148,93,82
14.48,1038,-10656,5784,11980,19735,9370,12984,93,82
14.50,1040,-15700,6428,11236,21139,-2041,12068,93,82
14.52,1040,-18212,2420,17292,22280,-16015,8569,93,82
14.54,1036,-16948,8256,21684,17804,-19925,2050,93,82
14.56,1021,-13740,10232,25804,16222,-14686,77,93,82
14.58,1032,-13416,12004,26972,14011,-8835,-328,93,82
14.60,1029,-4688,13964,26008,12665,-5058,-2533,93,82
14.62,1042,1260,12428,22732,10967,-4805,-4629,93,82
14.64,1038,2392,11632,19860,12026,-2415,-5422,93,82
14.66,1035,-440,11836,22772,12674,1370,-5189,93,82
14.68,1041,-3828,11948,23332,10965,5080,-4296,93,82
14.70,1036,-7108,11272,19000,9347,9225,-2707,93,82
14.72,1026,-7656,11176,13004,8548,10782,-1227,93,82
14.74,1040,-8968,12088,10668,7428,7124,-405,93,82
14.76,1033,-10916,12424,11936,6682,4520,214,93,82
14.78,1043,-8052,13364,14664,5911,4521,735,93,82
14.80,1037,-7376,13916,14008,5239,4430,1052,93,82
14.82,1028,-8596,14736,13864,5104,3279,879,93,82
14.84,1024,-9052,14840,12716,5180,2574,482,93,82
14.86,1037,-6752,15284,12580,4544,2330,-556,93,82
14.88,1043,-7008,13560,11568,3689,1936,-917,93,82
14.90,1037,-8880,12568,10680,3225,1134,-464,93,82
14.92,1026,-9316,13472,10744,2513,-9,138,93,82
14.94,1022,-6220,12468,10836,1269,-392,366,93,82
14.96,1034,-8200,13248,10540,819,-677,642,93,82
14.98,1038,-7420,13668,11204,-8,-1086,833,93,82
15.00,1024,-7368,13524,11152,-981,-1137,879,93,82
15.02,1042,-7872,13836,10716,-2137,-1394,1039,93,82
15.04,1045,-8044,13300,10912,-3187,-1906,1460,93,82
15.06,1024,-8388,13152,11508,-3773,-2923,2400,93,82
15.08,1036,-8212,13232,12756,-3711,-3350,3077,93,82
15.10,1020,-7296,13324,13512,-3216,-3308,3434,93,82
15.12,1040,-6884,14128,13084,-2559,-2846,3690,93,82
15.14,1035,-6736,13452,13176,-2621,-2171,4545,93,82
15.16,1038,-6772,13324,13480,-1998,-1646,5261,93,82
15.18,1046,-5576,13376,13864,-1715,-870,5250,76,80
15.20,1038,-6500,12764,11844,-1405,-48,6054,76,80
15.22,1041,-6356,12512,13300,-869,-629,6563,76,80
15.24,1040,-5944,13064,14484,-650,-366,6728,76,80
15.26,1024,-5416,13468,13876,5,690,6997,76,80
15.28,1027,-5964,14096,13328,809,897,7227,76,80
15.30,1030,-4260,14136,14124,1380,843,7185,76,80
15.32,1025,-4220,14428,14452,1295,1375,7182,76,80
15.34,1027,-5032,13576,12108,1053,990,7515,76,80
15.36,1029,-4548,14100,11676,1677,1530,7924,76,80
15.38,1048,-4828,14108,12152,1531,1757,7728,76,80
15.40,1018,-4156,13488,12936,1567,1243,7588,76,80
15.42,1028,-3280,14324,13060,1363,811,7781,76,80
15.44,1029,-3896,15324,11668,905,1714,7915,76,80
15.46,1030,-3872,15176,11196,796,2138,7927,76,80
15.48,1028,-2204,14784,11252,1144,2993,7282,76,80
15.50,1032,-404,13344,11884,1313,3389,6918,76,80
15.52,1033,-1424,13012,12648,1602,2308,7406,76,80
15.54,1037,-3068,14020,13156,1909,1471,7345,76,80
15.56,1031,-3088,14252,14120,2224,1014,7295,76,80
15.58,1023,-3356,14584,14072,2101,1275,6847,76,80
15.60,1040,-1848,14368,13212,2418,719,6605,76,80
15.62,1035,-1180,15244,12716,2527,146,6407,76,80
15.64,1028,-500,16000,12392,2440,233,5849,76,80
15.66,1024,60,14488,11428,2315,805,5477,76,80
15.68,1040,-1344,14296,11240,2961,806,5467,76,80
15.70,1027,-2228,14428,11784,3531,348,5259,76,80
15.72,1035,-2012,15592,12528,3952,914,4520,76,80
15.74,1020,-1796,15984,12584,4128,1694,3135,76,80
15.76,1024,-652,17008,12260,4158,2331,1673,76,80
15.78,1037,2724,16680,12168,3532,1728,1474,76,80
15.80,1032,3172,15716,11112,2906,1416,1930,76,80
15.82,1034,256,15260,10292,2491,471,2102,76,80
15.84,1041,-1596,14836,9616,2990,-842,1737,76,80
15.86,1018,-1632,15884,10476,4002,313,1242,76,80
15.88,1027,-1980,17012,11900,4207,2444,337,76,80
15.90,1036,-1552,17596,12976,4047,2656,-298,76,80
15.92,1026,352,18340,13992,3115,3444,-1304,76,80
15.94,1026,2304,17644,11400,1255,6156,-2737,76,80
15.96,1029,1652,15868,10144,1774,8019,-3349,76,80
15.98,1020,60,16504,11096,2121,6585,-3094,76,80
16.00,1043,-3068,17080,12820,1822,3405,-3377,76,80
16.02,1040,-6668,16744,14276,-586,1018,-4897,76,80
16.04,1033,-10004,14628,13120,-3187,-935,-8031,76,80
16.06,1032,-10452,13368,10840,-3845,-2333,-11426,76,80
16.08,1043,-8808,13464,11476,-4417,767,-14730,76,80
16.10,1046,-8020,13048,13024,-6055,5281,-16815,76,80
16.12,996,-11568,11860,14080,-8025,6687,-19219,76,80
16.14,1017,-12052,11188,15000,-9488,3229,-21119,76,80
16.16,1039,-12764,10244,11212,-8845,-7981,-21181,76,80
16.18,1021,-8504,9560,9092,-6545,-10323,-22980,76,80
16.20,1037,-5096,8832,8464,-5582,-6474,-22026,76,80
16.22,1042,-5892,10208,10824,-5135,-3636,-19979,76,80
16.24,1034,-5468,12744,12176,-4685,-2909,-17506,76,80
16.26,1028,-7116,14036,12036,-5202,-3905,-17272,76,80
16.28,1040,-14828,15760,13452,-6453,-8811,-19623,76,80
16.30,1010,-13260,14664,12992,-4836,-15929,-20869,76,80
16.32,1052,-7336,14660,12108,-3733,-17740,-20751,76,80
16.34,1018,-6320,13216,13292,-3652,-15349,-19698,76,80
16.36,1024,-7712,13436,13716,-687,-15390,-17448,76,80
16.38,1040,-5252,12088,13200,2258,-13246,-14470,76,80
16.40,1037,-2560,9696,12724,4868,-8191,-11579,76,80
16.42,1021,-1840,7644,12948,7180,-4287,-8138,76,80
16.44,1042,-4368,7432,13616,8435,-3981,-5244,76,80
16.46,1036,-7144,8264,14120,8876,-6441,-3723,76,80
16.48,1034,-7444,8100,13024,10473,-10944,-2590,76,80
16.50,1041,-8388,9112,10764,10955,-16914,-1683,76,80
16.52,1040,-10272,8692,8072,12755,-24121,-2786,76,80
16.54,1018,-7404,8724,7632,16483,-29872,-2465,76,80
16.56,1024,-2040,11500,9880,16916,-31657,-529,76,80
16.58,1029,-16,13736,13240,16779,-25946,-320,76,80
16.60,1033,-280,14064,13556,16588,-16990,-1543,76,80
16.62,1036,-764,13836,13836,15403,-9699,-1228,76,80
16.64,1042,-2316,12712,15560,15296,-3432,-1489,76,80
16.66,1037,-4820,15252,17764,13129,1340,-1167,76,80
16.68,1037,-8312,14188,19260,10626,186,-554,76,80
16.70,1019,-9304,15256,20344,8876,-3747,-149,76,80
16.72,1031,-6232,13812,20348,7271,-3590,729,76,80
16.74,1018,-6136,13696,15228,7522,-1836,-233,76,80
16.76,1021,-6716,14540,11512,7670,-3239,-505,76,80
16.78,1021,-6440,14456,9444,8602,-7282,-1454,76,80
16.80,1036,-4460,14392,8660,9855,-9733,-1844,76,80
16.82,1028,-736,15292,11472,10292,-7931,-879,76,80
16.84,1032,2744,15828,13972,9545,-2519,-126,76,80
16.86,1028,2124,16420,13828,8675,2974,-402,76,80
16.88,1037,-644,16864,11300,8802,6460,-737,76,80
16.90,1037,-2216,17160,10056,9337,7419,-67,76,80
16.92,1036,-4276,17736,9588,9374,7507,349,76,80
16.94,1020,-4696,15904,8132,10026,5887,1211,76,80
16.96,1033,-3444,14840,6952,11162,5183,2908,76,80
16.98,1026,-3496,15288,8068,11067,6992,4388,76,80
17.00,1039,-3660,13480,10032,11682,9112,5420,76,80
17.02,1010,-9412,14972,11312,11001,8561,5869,76,80
17.04,1028,-8584,13384,11268,12828,6451,7012,76,80
17.06,1040,-5704,12772,10732,13154,7258,8575,76,80
17.08,1040,-5908,14128,6808,14007,5509,10164,76,80
17.10,1028,-4780,16768,4232,16395,1079,12127,76,80
17.12,1023,-3948,20084,8092,17519,-1987,11740,76,80
17.14,1041,236,19848,6084,16485,205,8729,76,80
17.16,1040,-1496,17832,1888,15530,848,8490,76,80
17.18,1044,-1960,17900,472,15372,-858,9027,76,80
17.20,1024,-2540,18372,3128,15669,-1707,9245,76,80
17.22,1034,-728,17052,3928,15450,-1181,8264,76,80
17.24,1034,968,15924,1824,14956,355,8110,76,80
17.26,1038,-1344,17504,-548,13884,-249,8651,76,80
17.28,1038,1660,19308,-3084,13735,-1072,7850,76,80
17.30,1040,-1836,19728,1616,12875,401,6570,76,80
17.32,1029,-72,21000,1584,10158,4242,6273,76,80
17.34,1035,-3416,23400,3604,8248,5330,6181,76,80
17.36,1044,-152,23592,2164,6224,5723,5174,76,80
17.38,1042,1428,22780,-4408,5540,6068,5076,76,80
17.40,1040,2056,24872,-5268,5705,7051,4163,76,80
17.42,1042,1704,26440,-2952,4773,8942,2228,76,80
17.44,1036,1148,26232,-1556,2245,6618,-873,76,80
17.46,1036,-3824,23856,2016,1045,-1298,-7162,76,80
17.48,1048,3388,22280,1992,1190,-8145,-9606,76,80
17.50,1041,8836,21012,1536,-1618,-3279,-11692,76,80
17.52,1045,8988,19776,2044,-4756,7581,-12810,76,80
17.54,1039,7968,19288,1392,-6626,19922,-13880,76,80
17.56,1027,9784,18096,620,-7524,31620,-13470,76,80
17.58,1040,7800,16508,1380,-7970,32767,-12888,76,80
17.60,1032,2828,16184,2104,-8004,32767,-13166,76,80
17.62,1040,-1116,17296,1756,-8383,32767,-13554,76,80
17.64,1037,-3040,16948,1620,-8342,32767,-14765,76,80
17.66,1027,-2896,16260,2148,-7293,25467,-16906,76,80
17.68,1045,-2868,15856,2996,-6953,18690,-18877,76,80
17.70,1046,-2856,15964,3872,-6534,12992,-20662,76,80
17.72,1041,-2228,17088,3524,-6268,9586,-21932,76,80
17.74,1037,-1260,16888,2940,-6492,8158,-22871,76,80
17.76,1032,-1616,15488,2524,-6595,7158,-23395,76,80
17.78,1038,-2908,15016,2704,-6295,5224,-23122,76,80
17.80,1042,-3384,15004,2800,-6698,2937,-22175,76,80
17.82,1040,-2484,14184,2992,-7559,1790,-20930,76,80
17.84,1038,-2180,13408,3468,-8501,1995,-19747,76,80
17.86,1035,-2864,14196,4108,-9429,2206,-18642,76,80
17.88,1028,-2844,14700,4048,-10525,2261,-17653,76,80
17.90,1042,-1920,13500,3864,-11311,2845,-16315,76,80
17.92,1035,-1904,11752,3772,-11494,3889,-14336,76,80
17.94,1041,-3580,10768,3996,-11128,4148,-12082,76,80
17.96,1032,-5960,10544,4508,-10755,2682,-9713,76,80
17.98,1031,-7928,10676,4876,-10281,-258,-8014,76,80
18.00,1042,-9152,10916,5512,-9800,-3449,-6899,76,80
18.02,1035,-9344,11228,5884,-9368,-6714,-5882,76,80
18.04,1052,-8940,11188,6276,-9034,-9485,-5125,76,80
18.06,1034,-8736,11096,6492,-8601,-11471,-4645,76,80
18.08,1047,-9096,11156,6708,-8381,-12261,-3969,76,80
18.10,1039,-8888,11044,6824,-7959,-12153,-2896,76,80
18.12,1036,-8228,10352,6472,-7192,-9591,-1480,76,80
18.14,1041,-7860,9468,6592,-6381,-5700,535,76,80
18.16,1030,-8764,9316,7224,-5470,-1871,2554,76,80
18.18,1034,-10624,9296,7780,-4851,403,3807,76,75
18.20,1039,-11876,9312,8152,-4167,515,4442,76,75
18.22,1037,-12752,9636,8176,-3580,-1019,4644,76,75
18.24,1034,-12400,9892,8164,-2841,-3118,4739,76,75
18.26,1047,-11020,9976,8424,-2347,-4292,4922,76,75
18.28,1036,-9624,9640,8796,-2114,-3484,5157,76,75
18.30,1040,-8664,9080,9028,-2031,-1141,5621,76,75
18.32,1032,-7752,9180,9008,-2000,1751,6404,76,75
18.34,1041,-7348,9352,8912,-2208,4566,7446,76,75
18.36,1028,-8264,10192,9224,-2738,6399,8375,76,75
18.38,1024,-8340,10804,9452,-3251,7256,9300,76,75
18.40,1040,-7800,12020,9596,-3870,7925,10834,76,75
18.42,1028,-7056,14948,9292,-4526,9283,13504,76,75
18.44,1026,-6084,18560,8372,-4205,12434,16944,76,75
18.46,1050,-4844,21168,7480,-3838,18977,19946,76,75
18.48,1034,-4832,20928,6848,-4909,28905,21802,76,75
18.50,1043,-6328,17884,6168,-5842,32767,21616,76,75
18.52,1041,-8500,14872,6600,-5696,32767,19366,76,75
18.54,1042,-10892,12732,8340,-4844,32767,15879,76,75
18.56,1040,-13012,13816,10432,-3924,24461,12328,76,75
18.58,1033,-12680,17000,10392,-3341,9922,9048,76,75
18.60,1037,-10124,19852,9436,-3168,-1402,6835,76,75
18.62,1038,-6768,21488,7764,-3207,-6286,6100,76,75
18.64,1040,-5008,21364,6716,-3981,-3964,5864,76,75
18.66,1015,-3748,17712,6716,-4808,3665,7141,76,75
18.68,1029,-3348,15132,7292,-4615,13364,7277,76,75
18.70,1046,-4764,14332,7852,-4468,19986,6648,76,75
18.72,1031,-6408,12916,7932,-3768,22264,5379,76,75
18.74,1030,-7732,11764,7788,-3000,20005,4500,76,75
18.76,1028,-8820,11528,7300,-2401,14713,4175,76,75
18.78,1044,-8904,12164,6896,-1898,8888,4341,76,75
18.80,1028,-7556,12592,7312,-1586,5436,4783,76,75
18.82,1043,-6240,12704,7888,-1478,5404,5303,76,75
18.84,1040,-5836,13072,8624,-1479,7652,5707,76,75
18.86,1055,-6072,14196,8564,-1182,10027,5727,76,75
18.88,1042,-6708,15192,7980,-875,11324,5577,76,75
18.90,1038,-7120,15048,7616,-385,11397,5593,76,75
18.92,1031,-7684,14580,7616,379,10427,5820,76,75
18.94,1036,-8216,14532,8708,1194,8368,6497,76,75
18.96,1038,-8448,14196,9280,1918,6308,7061,76,75
18.98,1029,-8300,14112,9548,2646,4662,7482,76,75
19.00,1024,-8760,14564,10116,3122,2855,7704,76,75
19.02,1040,-9244,15112,10612,3394,355,7458,76,75
19.04,1041,-9084,15656,10972,3420,-2221,6708,76,75
19.06,1038,-8396,16008,11052,3347,-3820,5582,76,75
